Stkcd,Trddt,Opnprc,Hiprc,Loprc,Clsprc,Dnshrtrd,Dnvaltrd,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Markettype,Capchgdt,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio
688292,2023-04-03,31.09,32.8,30.08,32.34,6400237,201644288.0,1168548.72,5082123.21,0.026667,0.026667,32.34,32.34,32,2023-02-20,1,0,0.0,31.5,0.026667
688292,2023-04-04,31.92,35.2,31.79,33.21,8143926,274647054.0,1199984.63,5218840.81,0.026902,0.026902,33.21,33.21,32,2023-02-20,1,0,0.0,32.34,0.026902
688292,2023-04-06,31.5,34.8,31.31,33.09,5009814,166674605.0,1195648.65,5199983.21,-0.003613,-0.003613,33.09,33.09,32,2023-02-20,1,0,0.0,33.21,-0.003613
688292,2023-04-07,32.93,39.58,32.16,38.77,7599173,272567832.0,1400885.4,6092576.28,0.171653,0.171653,38.77,38.77,32,2023-02-20,1,9400,364438.0,33.09,0.171653
688292,2023-04-10,39.0,42.17,37.39,37.9,8651026,340772230.0,1369449.49,5955858.68,-0.02244,-0.02244,37.9,37.9,32,2023-02-20,1,0,0.0,38.77,-0.02244
688292,2023-04-11,37.98,41.5,35.77,41.1,8561205,324015462.0,1485075.84,6458728.01,0.084433,0.084433,41.1,41.1,32,2023-02-20,1,0,0.0,37.9,0.084433
688292,2023-04-12,40.0,49.3,38.59,48.92,9943973,437218466.0,1767637.71,7687614.95,0.190268,0.190268,48.92,48.92,32,2023-02-20,1,500,24460.0,41.1,0.190268
688292,2023-04-13,50.52,58.0,49.5,50.06,12759840,665774270.0,1808829.59,7866762.15,0.023303,0.023303,50.06,50.06,32,2023-02-20,1,600,30036.0,48.92,0.023303
688292,2023-04-14,50.13,55.88,46.7,48.07,11865257,614607782.0,1736924.46,7554040.28,-0.039752,-0.039752,48.07,48.07,32,2023-02-20,1,0,0.0,50.06,-0.039752
688292,2023-04-17,46.88,51.0,42.7,51.0,12212743,552864727.0,1842794.83,8014480.02,0.060953,0.060953,51.0,51.0,32,2023-02-20,1,2701,137751.0,48.07,0.060953
688292,2023-04-18,48.2,48.64,45.61,45.88,8346312,392852352.0,1657792.68,7209889.08,-0.100392,-0.100392,45.88,45.88,32,2023-02-20,1,0,0.0,51.0,-0.100392
