Stkcd,Trddt,Opnprc,Hiprc,Loprc,Clsprc,Dnshrtrd,Dnvaltrd,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Markettype,Capchgdt,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio
002553,2023-04-03,12.47,12.48,12.01,12.25,9135100,111567737.0,2870103.56,4263000.0,-0.0089,-0.0089,58.092688,48.999749,4,2022-12-31,1,0,0.0,12.36,-0.0089
002553,2023-04-04,12.27,12.56,12.02,12.31,13201974,161868138.02,2884161.21,4283880.0,0.004898,0.004898,58.377224,49.239748,4,2022-12-31,1,0,0.0,12.25,0.004898
002553,2023-04-06,12.55,12.75,12.3,12.57,14835364,186487347.36,2945077.69,4374360.0,0.021121,0.021121,59.610212,50.279743,4,2022-12-31,1,0,0.0,12.31,0.021121
002553,2023-04-07,12.48,12.7,12.39,12.64,11126497,139586930.07,2961478.28,4398720.0,0.005569,0.005569,59.94217,50.559742,4,2022-12-31,1,0,0.0,12.57,0.005569
002553,2023-04-10,12.53,12.65,12.06,12.08,11797500,144893126.0,2830273.55,4203840.0,-0.044304,-0.044304,57.286504,48.319753,4,2022-12-31,1,0,0.0,12.64,-0.044304
002553,2023-04-11,12.08,12.15,11.91,12.06,5294746,63676057.15,2825587.67,4196880.0,-0.001656,-0.001656,57.191659,48.239753,4,2022-12-31,1,0,0.0,12.08,-0.001656
002553,2023-04-12,12.01,12.22,11.93,12.16,6340200,76443727.0,2849017.08,4231680.0,0.008292,0.008292,57.665885,48.639751,4,2022-12-31,1,0,0.0,12.06,0.008292
002553,2023-04-13,12.1,12.11,11.8,11.8,6958500,82790342.0,2764671.18,4106400.0,-0.029605,-0.029605,55.958671,47.199758,4,2022-12-31,1,0,0.0,12.16,-0.029605
002553,2023-04-14,11.8,11.9,11.78,11.83,3675968,43491629.04,2771700.01,4116840.0,0.002542,0.002542,56.100939,47.319757,4,2022-12-31,1,0,0.0,11.8,0.002542
002553,2023-04-17,11.89,11.93,11.81,11.84,2811102,33333655.65,2774042.95,4120320.0,0.000845,0.000845,56.148362,47.359757,4,2022-12-31,1,0,0.0,11.83,0.000845
002553,2023-04-18,11.85,11.85,11.5,11.5,5689700,66230507.0,2694382.93,4002000.0,-0.028716,-0.028716,54.535993,45.999764,4,2022-12-31,1,0,0.0,11.84,-0.028716
002553,2023-04-19,11.45,11.48,11.15,11.17,7779300,87449820.0,2617065.86,3887160.0,-0.028696,-0.028696,52.971047,44.679771,4,2022-12-31,1,0,0.0,11.5,-0.028696
002553,2023-04-20,11.2,11.4,11.02,11.33,5417701,60766094.07,2654552.92,3942840.0,0.014324,0.014324,53.729809,45.319768,4,2022-12-31,1,0,0.0,11.17,0.014324
002553,2023-04-21,11.32,11.32,10.8,10.84,6188523,68135961.39,2539748.78,3772320.0,-0.043248,-0.043248,51.406101,43.359778,4,2022-12-31,1,0,0.0,11.33,-0.043248
002553,2023-04-24,10.87,10.95,10.63,10.82,3706497,39920904.68,2535062.9,3765360.0,-0.001845,-0.001845,51.311256,43.279778,4,2022-12-31,1,0,0.0,10.84,-0.001845
002553,2023-04-25,10.7,10.71,9.74,9.75,11392019,113829220.93,2284368.14,3393000.0,-0.098891,-0.098891,46.237038,38.9998,4,2022-12-31,1,0,0.0,10.82,-0.098891
002553,2023-04-26,9.74,10.22,9.67,10.12,7445582,74801102.78,2371056.98,3521760.0,0.037949,0.037949,47.991674,40.479792,4,2022-12-31,1,0,0.0,9.75,0.037949
002553,2023-04-27,10.1,10.2,9.98,9.99,4476500,45031802.0,2340598.74,3476520.0,-0.012846,-0.012846,47.37518,39.959795,4,2022-12-31,1,0,0.0,10.12,-0.012846
002553,2023-04-28,10.01,10.27,10.01,10.26,4214217,43005013.15,2403858.16,3570480.0,0.027027,0.027027,48.65559,41.039789,4,2022-12-31,1,0,0.0,9.99,0.027027
002553,2023-05-04,10.22,10.39,10.18,10.31,3754100,38610839.0,2415572.87,3587880.0,0.004873,0.004873,48.892703,41.239788,4,2022-12-31,1,0,0.0,10.26,0.004873
002553,2023-05-05,10.33,10.34,10.02,10.11,3556700,35959826.0,2368714.04,3518280.0,-0.019399,-0.019399,47.944251,40.439792,4,2022-12-31,1,0,0.0,10.31,-0.019399
002553,2023-05-08,10.11,10.25,10.06,10.15,2989299,30322831.26,2378085.81,3532200.0,0.003956,0.003956,48.133941,40.599791,4,2022-12-31,1,0,0.0,10.11,0.003956
002553,2023-05-09,10.09,10.12,9.93,9.95,3744100,37503652.0,2331226.97,3462600.0,-0.019704,-0.019704,47.185489,39.799795,4,2022-12-31,1,0,0.0,10.15,-0.019704
002553,2023-05-10,9.95,10.23,9.93,10.18,3773100,38125164.0,2385114.63,3542640.0,0.023116,0.023116,48.276209,40.71979,4,2022-12-31,1,0,0.0,9.95,0.023116
002553,2023-05-11,10.18,10.29,10.05,10.23,3187090,32499780.8,2396829.34,3560040.0,0.004912,0.004912,48.513322,40.919789,4,2022-12-31,1,0,0.0,10.18,0.004912
002553,2023-05-12,10.3,10.3,10.0,10.01,3945310,39787521.42,2345284.62,3483480.0,-0.021505,-0.021505,47.470025,40.039794,4,2022-12-31,1,0,0.0,10.23,-0.021505
002553,2023-05-15,10.1,10.18,9.99,10.15,3756968,37961810.1,2378085.81,3532200.0,0.013986,0.013986,48.133941,40.599791,4,2022-12-31,1,0,0.0,10.01,0.013986
002553,2023-05-16,10.15,10.15,9.94,9.96,3376099,33793687.06,2333569.91,3466080.0,-0.008867,-0.01872,47.707137,39.839763,4,2022-12-31,1,0,0.0,10.05,-0.008955
002553,2023-05-17,9.98,10.25,9.95,10.25,5312900,54026178.97,2401515.22,3567000.0,0.029116,0.029116,49.0962,40.999756,4,2022-12-31,1,0,0.0,9.96,0.029116
002553,2023-05-18,10.24,11.28,10.23,11.28,18951725,207647851.73,2642838.22,3925440.0,0.100488,0.100488,54.029769,45.119731,4,2022-12-31,1,0,0.0,10.25,0.100488
002553,2023-05-19,11.13,11.55,10.94,11.13,23498758,263766091.06,2607694.09,3873240.0,-0.013298,-0.013298,53.311288,44.519735,4,2022-12-31,1,0,0.0,11.28,-0.013298
002553,2023-05-22,11.01,11.55,11.0,11.4,21327522,241165893.99,2670953.52,3967200.0,0.024259,0.024259,54.604554,45.599729,4,2022-12-31,1,0,0.0,11.13,0.024259
002553,2023-05-23,11.2,11.44,11.15,11.21,10623601,119489144.96,2626437.62,3901080.0,-0.016667,-0.016667,53.694478,44.839734,4,2022-12-31,1,0,0.0,11.4,-0.016667
002553,2023-05-24,11.14,11.32,11.08,11.19,9196800,103183289.0,2621751.74,3894120.0,-0.001784,-0.001784,53.598681,44.759734,4,2022-12-31,1,0,0.0,11.21,-0.001784
002553,2023-05-25,11.13,11.37,11.02,11.22,9413425,105205303.25,2628780.56,3904560.0,0.002681,0.002681,53.742377,44.879733,4,2022-12-31,1,0,0.0,11.19,0.002681
002553,2023-05-26,11.15,11.24,10.84,11.13,7763400,85635101.0,2607694.09,3873240.0,-0.008021,-0.008021,53.311288,44.519735,4,2022-12-31,1,0,0.0,11.22,-0.008021
002553,2023-05-29,11.1,11.15,10.84,10.92,6886700,75370927.0,2558492.31,3800160.0,-0.018868,-0.018868,52.305415,43.67974,4,2022-12-31,1,0,0.0,11.13,-0.018868
002553,2023-05-30,10.9,11.09,10.8,10.9,4932900,53849078.0,2553806.43,3793200.0,-0.001832,-0.001832,52.209618,43.59974,4,2022-12-31,1,0,0.0,10.92,-0.001832
002553,2023-05-31,10.91,11.15,10.75,10.87,5774200,62972830.0,2546777.61,3782760.0,-0.002752,-0.002752,52.065922,43.479741,4,2022-12-31,1,0,0.0,10.9,-0.002752
002553,2023-06-01,10.86,11.08,10.71,10.96,5966000,65138476.0,2567864.08,3814080.0,0.00828,0.00828,52.497011,43.839739,4,2022-12-31,1,0,0.0,10.87,0.00828
002553,2023-06-02,10.94,11.03,10.9,10.97,4587000,50314537.0,2570207.02,3817560.0,0.000912,0.000912,52.54491,43.879739,4,2022-12-31,1,0,0.0,10.96,0.000912
