Stkcd,Trddt,Opnprc,Hiprc,Loprc,Clsprc,Dnshrtrd,Dnvaltrd,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Markettype,Capchgdt,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio
000616,2023-04-03,1.45,1.47,1.44,1.47,10725952,15628942.19,2102444.6,2102444.6,0.006849,0.006849,43.117129,37.080561,4,2018-12-31,2,0,0.0,1.46,0.006849
000616,2023-04-04,1.46,1.47,1.4,1.41,22726019,32389385.6,2016630.54,2016630.54,-0.040816,-0.040816,41.357246,35.567069,4,2018-12-31,2,0,0.0,1.47,-0.040816
000616,2023-04-06,1.4,1.41,1.38,1.4,11981831,16744919.09,2002328.2,2002328.2,-0.007092,-0.007092,41.063932,35.31482,4,2018-12-31,2,0,0.0,1.41,-0.007092
000616,2023-04-07,1.39,1.43,1.38,1.41,11946666,16886445.84,2016630.54,2016630.54,0.007143,0.007143,41.357246,35.567069,4,2018-12-31,2,0,0.0,1.4,0.007143
000616,2023-04-10,1.4,1.41,1.34,1.35,16483368,22642295.2,1930816.47,1930816.47,-0.042553,-0.042553,39.597363,34.053577,4,2018-12-31,2,0,0.0,1.41,-0.042553
000616,2023-04-11,1.35,1.36,1.31,1.35,13061203,17428586.58,1930816.47,1930816.47,0.0,0.0,39.597363,34.053577,4,2018-12-31,2,0,0.0,1.35,0.0
000616,2023-04-12,1.35,1.4,1.34,1.38,13292494,18295476.78,1973723.51,1973723.51,0.022222,0.022222,40.477304,34.810323,4,2018-12-31,2,0,0.0,1.35,0.022222
000616,2023-04-13,1.39,1.45,1.38,1.45,31785983,45765193.05,2073839.92,2073839.92,0.050725,0.050725,42.530501,36.576064,4,2018-12-31,2,0,0.0,1.38,0.050725
000616,2023-04-14,1.41,1.42,1.39,1.39,20271660,28394221.0,1988025.85,1988025.85,-0.041379,-0.041379,40.770618,35.062572,4,2018-12-31,2,0,0.0,1.45,-0.041379
000616,2023-04-17,1.38,1.38,1.35,1.36,18109455,24684559.2,1945118.82,1945118.82,-0.021583,-0.021583,39.890677,34.305826,4,2018-12-31,2,0,0.0,1.39,-0.021583
000616,2023-04-18,1.35,1.37,1.33,1.35,9479100,12781159.0,1930816.47,1930816.47,-0.007353,-0.007353,39.597363,34.053577,4,2018-12-31,2,0,0.0,1.36,-0.007353
000616,2023-04-19,1.35,1.37,1.33,1.36,14624618,19775372.12,1945118.82,1945118.82,0.007407,0.007407,39.890677,34.305826,4,2018-12-31,2,0,0.0,1.35,0.007407
000616,2023-04-20,1.35,1.35,1.31,1.33,15267968,20219352.76,1902211.79,1902211.79,-0.022059,-0.022059,39.010736,33.54908,4,2018-12-31,2,0,0.0,1.36,-0.022059
000616,2023-04-21,1.32,1.33,1.3,1.3,9587533,12579917.3,1859304.75,1859304.75,-0.022556,-0.022556,38.130795,32.792334,4,2018-12-31,2,0,0.0,1.33,-0.022556
000616,2023-04-24,1.31,1.32,1.24,1.24,23547072,29644668.16,1773490.69,1773490.69,-0.046154,-0.046154,36.370912,31.278842,4,2018-12-31,2,0,0.0,1.3,-0.046154
000616,2023-04-25,1.2,1.2,1.18,1.18,23015289,27274144.57,1687676.62,1687676.62,-0.048387,-0.048387,34.611029,29.76535,4,2018-12-31,2,0,0.0,1.24,-0.048387
000616,2023-04-26,1.12,1.16,1.12,1.15,37730740,42685172.26,1644769.59,1644769.59,-0.025424,-0.025424,33.731088,29.008604,4,2018-12-31,2,0,0.0,1.18,-0.025424
000616,2023-04-27,1.15,1.21,1.14,1.19,30542910,36251740.02,1701978.97,1701978.97,0.034783,0.034783,34.904343,30.017599,4,2018-12-31,2,0,0.0,1.15,0.034783
000616,2023-05-04,1.23,1.23,1.18,1.2,31814801,38454317.22,1716281.31,1716281.31,0.008403,0.008403,35.197657,30.269848,4,2018-12-31,3,0,0.0,1.19,0.008403
000616,2023-05-05,1.19,1.24,1.18,1.2,21040964,25293226.91,1716281.31,1716281.31,0.0,0.0,35.197657,30.269848,4,2018-12-31,3,0,0.0,1.2,0.0
000616,2023-05-08,1.18,1.2,1.14,1.14,29885386,34323196.04,1630467.24,1630467.24,-0.05,-0.05,33.437774,28.756356,4,2018-12-31,3,0,0.0,1.2,-0.05
000616,2023-05-09,1.11,1.12,1.08,1.08,24949767,27115884.36,1544653.18,1544653.18,-0.052632,-0.052632,31.677891,27.242864,4,2018-12-31,3,0,0.0,1.14,-0.052632
000616,2023-05-10,1.03,1.06,1.03,1.03,39131175,40434205.62,1473141.46,1473141.46,-0.046296,-0.046296,30.211322,25.98162,4,2018-12-31,3,0,0.0,1.08,-0.046296
000616,2023-05-11,1.03,1.08,1.03,1.08,26731214,28549120.75,1544653.18,1544653.18,0.048544,0.048544,31.677891,27.242864,4,2018-12-31,3,0,0.0,1.03,0.048544
000616,2023-05-12,1.07,1.1,1.03,1.04,29575204,31162059.43,1487443.8,1487443.8,-0.037037,-0.037037,30.504636,26.233869,4,2018-12-31,3,0,0.0,1.08,-0.037037
000616,2023-05-15,1.04,1.05,1.0,1.02,20271555,20678486.85,1458839.11,1458839.11,-0.019231,-0.019231,29.918008,25.729372,4,2018-12-31,3,0,0.0,1.04,-0.019231
000616,2023-05-16,1.03,1.05,1.01,1.03,15472247,15890543.99,1473141.46,1473141.46,0.009804,0.009804,30.211322,25.981621,4,2018-12-31,3,0,0.0,1.02,0.009804
000616,2023-05-17,1.02,1.03,0.98,0.98,15629000,15589656.0,1401629.74,1401629.74,-0.048544,-0.048544,28.744753,24.720377,4,2018-12-31,3,0,0.0,1.03,-0.048544
000616,2023-05-18,0.93,0.96,0.93,0.93,52409052,48883450.69,1330118.02,1330118.02,-0.05102,-0.05102,27.278184,23.459133,4,2018-12-31,3,0,0.0,0.98,-0.05102
000616,2023-05-19,0.88,0.91,0.88,0.88,42946500,37912326.64,1258606.29,1258606.29,-0.053763,-0.053763,25.811615,22.197889,4,2018-12-31,3,0,0.0,0.93,-0.053763
000616,2023-05-22,0.84,0.91,0.84,0.89,55451976,47558129.52,1272908.64,1272908.64,0.011364,0.011364,26.104929,22.450138,4,2018-12-31,3,0,0.0,0.88,0.011364
000616,2023-05-23,0.88,0.93,0.85,0.93,49595761,44767238.43,1330118.02,1330118.02,0.044944,0.044944,27.278184,23.459133,4,2018-12-31,3,0,0.0,0.89,0.044944
000616,2023-05-24,0.93,0.96,0.88,0.88,37478567,34352378.83,1258606.29,1258606.29,-0.053763,-0.053763,25.811615,22.197889,4,2018-12-31,3,0,0.0,0.93,-0.053763
000616,2023-05-25,0.87,0.92,0.84,0.84,46402784,39953934.78,1201396.92,1201396.92,-0.045455,-0.045455,24.63836,21.188894,4,2018-12-31,3,0,0.0,0.88,-0.045455
000616,2023-05-26,0.83,0.87,0.8,0.85,41289451,34222428.08,1215699.26,1215699.26,0.011905,0.011905,24.931674,21.441143,4,2018-12-31,3,0,0.0,0.84,0.011905
000616,2023-05-29,0.84,0.88,0.82,0.83,29413349,25014344.63,1187094.57,1187094.57,-0.023529,-0.023529,24.345046,20.936646,4,2018-12-31,3,0,0.0,0.85,-0.023529
000616,2023-05-30,0.81,0.82,0.79,0.79,43370942,34454337.18,1129885.2,1129885.2,-0.048193,-0.048193,23.171791,19.927651,4,2018-12-31,3,0,0.0,0.83,-0.048193
000616,2023-05-31,0.75,0.78,0.75,0.75,25736200,19410447.0,1072675.82,1072675.82,-0.050633,-0.050633,21.998536,18.918656,4,2018-12-31,3,0,0.0,0.79,-0.050633
000616,2023-06-01,0.76,0.79,0.76,0.79,48853875,38028629.95,1129885.2,1129885.2,0.053333,0.053333,23.171791,19.927651,4,2018-12-31,3,0,0.0,0.75,0.053333
000616,2023-06-02,0.83,0.83,0.83,0.83,2909638,2414999.54,1187094.57,1187094.57,0.050633,0.050633,24.345046,20.936646,4,2018-12-31,3,0,0.0,0.79,0.050633
