Stkcd,Trddt,Opnprc,Hiprc,Loprc,Clsprc,Dnshrtrd,Dnvaltrd,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Markettype,Capchgdt,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio
603030,2023-04-03,2.22,2.23,2.08,2.16,38112100,81434892.0,1252952.03,1252952.03,-0.04,-0.04,6.640147,6.479979,1,2022-12-31,1,0,0.0,2.25,-0.04
603030,2023-04-04,2.15,2.16,2.07,2.1,23788900,49935137.0,1218147.8,1218147.8,-0.027778,-0.027778,6.455698,6.29998,1,2022-12-31,1,0,0.0,2.16,-0.027778
603030,2023-04-06,2.1,2.1,2.05,2.06,12559200,25917811.0,1194944.99,1194944.99,-0.019048,-0.019048,6.332732,6.17998,1,2022-12-31,1,0,0.0,2.1,-0.019048
603030,2023-04-07,2.05,2.09,2.03,2.07,11140100,23088601.0,1200745.69,1200745.69,0.004854,0.004854,6.363473,6.20998,1,2022-12-31,1,0,0.0,2.06,0.004854
603030,2023-04-10,2.07,2.09,1.98,1.99,18508977,37328486.0,1154340.06,1154340.06,-0.038647,-0.038647,6.117542,5.969981,1,2022-12-31,1,0,0.0,2.07,-0.038647
603030,2023-04-11,1.97,2.01,1.95,2.0,19903800,39370469.0,1160140.76,1160140.76,0.005025,0.005025,6.148283,5.999981,1,2022-12-31,1,0,0.0,1.99,0.005025
603030,2023-04-12,2.0,2.06,1.98,2.06,16550000,33550638.0,1194944.99,1194944.99,0.03,0.03,6.332731,6.17998,1,2022-12-31,1,0,0.0,2.0,0.03
603030,2023-04-13,2.09,2.27,2.09,2.27,22953590,51310600.0,1316759.77,1316759.77,0.101942,0.101942,6.978301,6.809978,1,2022-12-31,1,0,0.0,2.06,0.101942
603030,2023-04-14,2.46,2.46,2.25,2.3,92708063,218164855.0,1334161.88,1334161.88,0.013216,0.013216,7.070525,6.899978,1,2022-12-31,1,0,0.0,2.27,0.013216
603030,2023-04-17,2.14,2.23,2.12,2.16,57119800,123544791.0,1252952.03,1252952.03,-0.06087,-0.06087,6.640145,6.479979,1,2022-12-31,1,0,0.0,2.3,-0.06087
603030,2023-04-18,2.14,2.15,2.09,2.09,32872156,69198284.0,1212347.1,1212347.1,-0.032407,-0.032407,6.424955,6.26998,1,2022-12-31,1,0,0.0,2.16,-0.032407
603030,2023-04-19,2.11,2.11,2.04,2.04,25046900,51698351.0,1183343.58,1183343.58,-0.023923,-0.023923,6.271248,6.11998,1,2022-12-31,1,0,0.0,2.09,-0.023923
603030,2023-04-20,2.21,2.24,2.11,2.14,67483663,147036899.0,1241350.62,1241350.62,0.04902,0.04902,6.578662,6.419979,1,2022-12-31,1,0,0.0,2.04,0.04902
603030,2023-04-21,1.94,2.08,1.93,1.97,61315400,121938171.0,1142738.65,1142738.65,-0.079439,-0.079439,6.056058,5.909981,1,2022-12-31,1,0,0.0,2.14,-0.079439
603030,2023-04-24,1.95,2.17,1.95,2.17,47457263,99380535.0,1258752.73,1258752.73,0.101523,0.101523,6.670886,6.509979,1,2022-12-31,1,0,0.0,1.97,0.101523
603030,2023-04-25,2.28,2.37,2.18,2.25,89081652,201051932.0,1305158.36,1305158.36,0.036866,0.036866,6.916817,6.749978,1,2022-12-31,1,0,0.0,2.17,0.036866
603030,2023-04-26,2.21,2.22,2.14,2.19,45087700,98190616.0,1270354.14,1270354.14,-0.026667,-0.026667,6.732369,6.569979,1,2022-12-31,1,0,0.0,2.25,-0.026667
603030,2023-04-27,2.2,2.3,2.1,2.16,45564600,99686021.0,1252952.03,1252952.03,-0.013699,-0.013699,6.640145,6.479979,1,2022-12-31,1,0,0.0,2.19,-0.013699
603030,2023-04-28,2.19,2.38,2.19,2.32,72373452,166421392.0,1345763.29,1345763.29,0.074074,0.074074,7.132008,6.959977,1,2022-12-31,1,0,0.0,2.16,0.074074
603030,2023-05-05,2.44,2.44,2.3,2.33,102524437,245178781.0,1351563.99,1351563.99,0.00431,0.00431,7.162749,6.989977,1,2022-12-31,3,0,0.0,2.32,0.00431
603030,2023-05-08,2.36,2.45,2.35,2.43,57448411,139820800.0,1409571.03,1409571.03,0.042918,0.042918,7.470163,7.289976,1,2022-12-31,3,0,0.0,2.33,0.042918
603030,2023-05-09,2.37,2.38,2.31,2.31,32204200,74750501.0,1339962.58,1339962.58,-0.049383,-0.049383,7.101266,6.929977,1,2022-12-31,3,0,0.0,2.43,-0.049383
603030,2023-05-10,2.23,2.27,2.19,2.19,48271552,106733178.0,1270354.14,1270354.14,-0.051948,-0.051948,6.732369,6.569978,1,2022-12-31,3,0,0.0,2.31,-0.051948
603030,2023-05-11,2.24,2.3,2.19,2.25,31991167,72171226.0,1305158.36,1305158.36,0.027397,0.027397,6.916817,6.749977,1,2022-12-31,3,0,0.0,2.19,0.027397
603030,2023-05-12,2.24,2.34,2.21,2.34,28068190,63826204.0,1357364.69,1357364.69,0.04,0.04,7.19349,7.019976,1,2022-12-31,3,0,0.0,2.25,0.04
603030,2023-05-15,2.32,2.37,2.26,2.32,23435275,54058359.0,1345763.29,1345763.29,-0.008547,-0.008547,7.132007,6.959976,1,2022-12-31,3,0,0.0,2.34,-0.008547
603030,2023-05-16,2.34,2.38,2.24,2.28,20213434,46730288.0,1322560.47,1322560.47,-0.017241,-0.017241,7.009041,6.839976,1,2022-12-31,3,0,0.0,2.32,-0.017241
603030,2023-05-17,2.27,2.3,2.17,2.27,20520200,46083216.0,1316759.77,1316759.77,-0.004386,-0.004386,6.9783,6.809976,1,2022-12-31,3,0,0.0,2.28,-0.004386
603030,2023-05-18,2.26,2.31,2.19,2.21,22712900,50841952.0,1281955.54,1281955.54,-0.026432,-0.026432,6.793852,6.629977,1,2022-12-31,3,0,0.0,2.27,-0.026432
603030,2023-05-19,2.21,2.28,2.12,2.27,25858800,56904414.0,1316759.77,1316759.77,0.027149,0.027149,6.9783,6.809976,1,2022-12-31,3,0,0.0,2.21,0.027149
603030,2023-05-22,2.38,2.38,2.2,2.21,59214701,137940140.0,1281955.54,1281955.54,-0.026432,-0.026432,6.793852,6.629977,1,2022-12-31,3,0,0.0,2.27,-0.026432
603030,2023-05-23,2.15,2.23,2.1,2.14,39951600,86033887.0,1241350.62,1241350.62,-0.031674,-0.031674,6.578662,6.419978,1,2022-12-31,3,0,0.0,2.21,-0.031674
603030,2023-05-24,2.11,2.17,2.04,2.07,30861300,65011629.0,1200745.69,1200745.69,-0.03271,-0.03271,6.363472,6.209979,1,2022-12-31,3,0,0.0,2.14,-0.03271
603030,2023-05-25,2.05,2.14,2.01,2.1,28150600,58298855.0,1218147.8,1218147.8,0.014493,0.014493,6.455696,6.299979,1,2022-12-31,3,0,0.0,2.07,0.014493
603030,2023-05-26,2.08,2.1,2.0,2.0,30376900,61394224.0,1160140.76,1160140.76,-0.047619,-0.047619,6.148282,5.99998,1,2022-12-31,3,0,0.0,2.1,-0.047619
603030,2023-05-29,2.01,2.06,1.9,1.9,26761000,52302222.0,1102133.73,1102133.73,-0.05,-0.05,5.840868,5.699981,1,2022-12-31,3,0,0.0,2.0,-0.05
603030,2023-05-30,1.81,1.81,1.81,1.81,4244200,7682002.0,1049927.39,1049927.39,-0.047368,-0.047368,5.564195,5.429982,1,2022-12-31,3,0,0.0,1.9,-0.047368
603030,2023-05-31,1.72,1.9,1.72,1.87,34062053,61733477.0,1084731.61,1084731.61,0.033149,0.033149,5.748643,5.609981,1,2022-12-31,3,0,0.0,1.81,0.033149
603030,2023-06-01,1.87,1.96,1.86,1.96,18410733,35594278.0,1136937.95,1136937.95,0.048128,0.048128,6.025316,5.87998,1,2022-12-31,3,0,0.0,1.87,0.048128
603030,2023-06-02,2.0,2.06,1.98,2.05,26610400,54031713.0,1189144.28,1189144.28,0.045918,0.045918,6.301989,6.149979,1,2022-12-31,3,0,0.0,1.96,0.045918
