Stkcd,Trddt,Opnprc,Hiprc,Loprc,Clsprc,Dnshrtrd,Dnvaltrd,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Markettype,Capchgdt,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio
603291,2023-04-03,13.59,13.59,13.59,13.59,1227841,16686359.0,575156.81,5751568.01,0.100405,0.100405,13.59,13.59,1,2023-03-27,1,0,0.0,12.35,0.100405
603291,2023-04-04,14.95,14.95,14.95,14.95,1057095,15803570.0,632714.81,6327148.03,0.100074,0.100074,14.95,14.95,1,2023-03-27,1,0,0.0,13.59,0.100074
603291,2023-04-06,16.45,16.45,15.88,16.45,34299306,560528434.0,696197.9,6961978.94,0.100334,0.100334,16.45,16.45,1,2023-03-27,1,0,0.0,14.95,0.100334
603291,2023-04-07,16.44,18.1,15.7,18.1,28688521,486698187.0,766029.3,7660292.93,0.100304,0.100304,18.1,18.1,1,2023-03-27,1,0,0.0,16.45,0.100304
603291,2023-04-10,17.25,17.62,16.29,16.29,21351427,356726957.0,689426.37,6894263.64,-0.1,-0.1,16.29,16.29,1,2023-03-27,1,0,0.0,18.1,-0.1
603291,2023-04-11,15.3,15.49,14.66,14.66,19869445,294914255.0,620441.41,6204414.05,-0.100061,-0.100061,14.66,14.66,1,2023-03-27,1,0,0.0,16.29,-0.100061
603291,2023-04-12,14.56,15.45,14.08,14.8,16475846,240963985.0,626366.5,6263664.94,0.00955,0.00955,14.8,14.8,1,2023-03-27,1,0,0.0,14.66,0.00955
603291,2023-04-13,14.41,15.24,14.25,14.71,13753970,203068351.0,622557.52,6225575.08,-0.006081,-0.006081,14.71,14.71,1,2023-03-27,1,0,0.0,14.8,-0.006081
603291,2023-04-14,14.61,14.99,14.31,14.51,11299499,165049207.0,614093.11,6140930.96,-0.013596,-0.013596,14.51,14.51,1,2023-03-27,1,0,0.0,14.71,-0.013596
603291,2023-04-17,14.68,15.68,14.68,15.16,16716169,254353778.0,641602.44,6416024.36,0.044797,0.044797,15.16,15.16,1,2023-03-27,1,0,0.0,14.51,0.044797
603291,2023-04-18,15.0,15.47,14.47,14.55,12366089,183291072.0,615785.99,6157859.79,-0.040237,-0.040237,14.55,14.55,1,2023-03-27,1,0,0.0,15.16,-0.040237
603291,2023-04-19,14.8,15.11,14.25,15.11,11768794,173690684.0,639486.34,6394863.33,0.038488,0.038488,15.11,15.11,1,2023-03-27,1,0,0.0,14.55,0.038488
603291,2023-04-20,14.83,14.99,14.48,14.66,9723493,143245423.0,620441.41,6204414.05,-0.029782,-0.029782,14.66,14.66,1,2023-03-27,1,0,0.0,15.11,-0.029782
603291,2023-04-21,14.83,14.84,13.3,13.44,11894550,167431818.0,568808.5,5688084.92,-0.08322,-0.08322,13.44,13.44,1,2023-03-27,1,0,0.0,14.66,-0.08322
603291,2023-04-24,13.25,13.79,12.75,13.11,11111123,147212255.0,554842.22,5548422.12,-0.024554,-0.024554,13.11,13.11,1,2023-03-27,1,0,0.0,13.44,-0.024554
603291,2023-04-25,13.23,13.7,12.94,13.41,8595006,114751873.0,567538.84,5675388.3,0.022883,0.022883,13.41,13.41,1,2023-03-27,1,0,0.0,13.11,0.022883
603291,2023-04-26,13.1,13.45,12.85,13.25,6747322,88671460.0,560767.31,5607673.0,-0.011931,-0.011931,13.25,13.25,1,2023-03-27,1,0,0.0,13.41,-0.011931
603291,2023-04-27,13.15,13.33,12.6,12.69,6964868,90618278.0,537066.95,5370669.46,-0.042264,-0.042264,12.69,12.69,1,2023-03-27,1,0,0.0,13.25,-0.042264
603291,2023-04-28,12.98,13.96,12.81,13.96,8842227,119991636.0,590815.97,5908159.63,0.100079,0.100079,13.96,13.96,1,2023-03-27,1,0,0.0,12.69,0.100079
603291,2023-05-04,14.2,14.5,13.59,13.68,11642010,162825193.0,578965.79,5789657.86,-0.020057,-0.020057,13.68,13.68,1,2023-03-27,1,0,0.0,13.96,-0.020057
603291,2023-05-05,13.69,14.05,13.44,13.78,9812918,134182518.0,583198.0,5831979.92,0.00731,0.00731,13.78,13.78,1,2023-03-27,1,0,0.0,13.68,0.00731
603291,2023-05-08,13.96,14.2,13.28,13.69,9569635,130892574.0,579389.02,5793890.07,-0.006531,-0.006531,13.69,13.69,1,2023-03-27,1,0,0.0,13.78,-0.006531
603291,2023-05-09,13.67,13.82,13.23,13.25,6924154,93271224.0,560767.31,5607673.0,-0.03214,-0.03214,13.25,13.25,1,2023-03-27,1,0,0.0,13.69,-0.03214
603291,2023-05-10,13.17,13.69,13.17,13.5,5890829,79325988.0,571347.82,5713478.15,0.018868,0.018868,13.5,13.5,1,2023-03-27,1,0,0.0,13.25,0.018868
603291,2023-05-11,13.44,13.74,13.3,13.33,5828437,78478965.0,564153.07,5641530.65,-0.012593,-0.012593,13.33,13.33,1,2023-03-27,1,0,0.0,13.5,-0.012593
