Stkcd,Trddt,Opnprc,Hiprc,Loprc,Clsprc,Dnshrtrd,Dnvaltrd,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Markettype,Capchgdt,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio
002141,2023-04-03,4.2,4.24,4.14,4.23,7335500,30784640.0,4799597.08,4799597.08,0.007143,0.007143,34.126888,33.163078,4,2021-04-26,1,0,0.0,4.2,0.007143
002141,2023-04-04,4.21,4.25,4.12,4.14,9012700,37493246.0,4697477.99,4697477.99,-0.021277,-0.021277,33.400784,32.457481,4,2021-04-26,1,0,0.0,4.23,-0.021277
002141,2023-04-06,4.12,4.15,4.03,4.06,10739954,43657594.7,4606705.47,4606705.47,-0.019324,-0.019324,32.755358,31.830283,4,2021-04-26,1,0,0.0,4.14,-0.019324
002141,2023-04-07,4.08,4.11,4.05,4.07,5620600,22865273.0,4618052.03,4618052.03,0.002463,0.002463,32.836036,31.908683,4,2021-04-26,1,0,0.0,4.06,0.002463
002141,2023-04-10,4.08,4.13,4.04,4.05,9558065,39044364.8,4595358.9,4595358.9,-0.004914,-0.004914,32.67468,31.751884,4,2021-04-26,1,0,0.0,4.07,-0.004914
002141,2023-04-11,4.06,4.07,4.0,4.04,7287900,29379098.0,4584012.34,4584012.34,-0.002469,-0.002469,32.594002,31.673484,4,2021-04-26,1,0,0.0,4.05,-0.002469
002141,2023-04-12,4.07,4.11,4.05,4.1,6419595,26187662.38,4652091.73,4652091.73,0.014851,0.014851,33.078071,32.143882,4,2021-04-26,1,0,0.0,4.04,0.014851
002141,2023-04-13,4.09,4.09,4.01,4.02,6152715,24874733.2,4561319.21,4561319.21,-0.019512,-0.019512,32.432645,31.516684,4,2021-04-26,1,0,0.0,4.1,-0.019512
002141,2023-04-14,4.02,4.08,4.02,4.07,7514843,30478104.86,4618052.03,4618052.03,0.012438,0.012438,32.836036,31.908683,4,2021-04-26,1,0,0.0,4.02,0.012438
002141,2023-04-17,4.08,4.08,3.96,3.98,16778148,66975018.14,4515932.95,4515932.95,-0.022113,-0.022113,32.109932,31.203086,4,2021-04-26,1,0,0.0,4.07,-0.022113
002141,2023-04-18,3.98,3.99,3.89,3.9,11601523,45516533.47,4425160.42,4425160.42,-0.020101,-0.020101,31.464506,30.575888,4,2021-04-26,1,0,0.0,3.98,-0.020101
002141,2023-04-19,3.88,3.94,3.85,3.91,6446600,25081723.0,4436506.99,4436506.99,0.002564,0.002564,31.545184,30.654288,4,2021-04-26,1,0,0.0,3.9,0.002564
002141,2023-04-20,3.89,3.9,3.81,3.87,7779880,29984434.8,4391120.73,4391120.73,-0.01023,-0.01023,31.222471,30.340689,4,2021-04-26,1,0,0.0,3.91,-0.01023
