Stkcd,Trddt,Opnprc,Hiprc,Loprc,Clsprc,Dnshrtrd,Dnvaltrd,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Markettype,Capchgdt,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio
600563,2023-04-03,146.05,149.8,144.8,145.25,2545656,373392720.0,32681250.0,32681250.0,-0.005205,-0.005205,417.284673,272.341251,1,2009-05-15,1,0,0.0,146.01,-0.005205
600563,2023-04-04,145.26,145.5,134.48,136.8,5007653,683588890.0,30780000.0,30780000.0,-0.058176,-0.058176,393.008904,256.497646,1,2009-05-15,1,0,0.0,145.25,-0.058176
600563,2023-04-06,135.2,141.6,135.2,140.11,2726979,375983192.0,31524750.0,31524750.0,0.024196,0.024196,402.518111,262.703839,1,2009-05-15,1,0,0.0,136.8,0.024196
600563,2023-04-07,140.11,143.48,139.04,142.9,1756225,248173832.0,32152500.0,32152500.0,0.019913,0.019913,410.533424,267.935041,1,2009-05-15,1,0,0.0,140.11,0.019913
600563,2023-04-10,142.3,145.88,142.28,145.1,1824600,263713375.0,32647500.0,32647500.0,0.015395,0.015395,416.853743,272.060003,1,2009-05-15,1,0,0.0,142.9,0.015395
600563,2023-04-11,144.19,146.25,143.3,145.69,1781240,258173346.0,32780250.0,32780250.0,0.004066,0.004066,418.548738,273.166243,1,2009-05-15,1,0,0.0,145.1,0.004066
600563,2023-04-12,146.28,146.28,142.5,142.84,1122789,160957957.0,32139000.0,32139000.0,-0.019562,-0.019562,410.361052,267.822542,1,2009-05-15,1,0,0.0,145.69,-0.019562
600563,2023-04-13,143.01,144.0,141.5,142.19,1088965,155027534.0,31992750.0,31992750.0,-0.004551,-0.004551,408.493685,266.603803,1,2009-05-15,1,0,0.0,142.84,-0.004551
600563,2023-04-14,141.84,147.01,141.01,144.88,2043729,295984407.0,32598000.0,32598000.0,0.018918,0.018918,416.221711,271.647507,1,2009-05-15,1,0,0.0,142.19,0.018918
600563,2023-04-17,144.82,149.88,144.01,146.52,1550589,227566855.0,32967000.0,32967000.0,0.01132,0.01132,420.933221,274.722479,1,2009-05-15,1,0,0.0,144.88,0.01132
600563,2023-04-18,146.02,153.88,146.02,151.3,2871652,433662401.0,34042500.0,34042500.0,0.032624,0.032624,434.66555,283.684897,1,2009-05-15,1,0,0.0,146.52,0.032624
600563,2023-04-19,151.59,152.44,149.52,150.18,955800,143707765.0,33790500.0,33790500.0,-0.007403,-0.007403,431.447933,281.584916,1,2009-05-15,1,0,0.0,151.3,-0.007403
600563,2023-04-20,150.0,150.0,146.3,148.01,1102279,162784550.0,33302250.0,33302250.0,-0.014449,-0.014449,425.213801,277.516203,1,2009-05-15,1,0,0.0,150.18,-0.014449
600563,2023-04-21,147.99,149.14,143.13,143.65,1234592,179769367.0,32321250.0,32321250.0,-0.029457,-0.029457,412.688079,269.341278,1,2009-05-15,1,0,0.0,148.01,-0.029457
600563,2023-04-24,143.64,143.64,136.19,137.2,1674556,232138531.0,30870000.0,30870000.0,-0.044901,-0.044901,394.158054,257.247639,1,2009-05-15,1,0,0.0,143.65,-0.044901
600563,2023-04-25,135.37,137.95,129.66,132.51,1970934,259895765.0,29814750.0,29814750.0,-0.034184,-0.034184,380.684284,248.45397,1,2009-05-15,1,0,0.0,137.2,-0.034184
