Stkcd,Trddt,Opnprc,Hiprc,Loprc,Clsprc,Dnshrtrd,Dnvaltrd,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Markettype,Capchgdt,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio
600295,2023-04-03,15.48,15.49,15.3,15.42,3903389,60155066.0,21759561.32,21759561.32,0.00456,0.00456,78.001502,51.810469,1,2022-11-28,1,0,0.0,15.35,0.00456
600295,2023-04-04,15.38,15.52,15.36,15.43,3112000,48011664.0,21773672.58,21773672.58,0.000649,0.000649,78.052087,51.844069,1,2022-11-28,1,0,0.0,15.42,0.000649
600295,2023-04-06,15.43,15.47,15.13,15.18,3203017,48875316.0,21420891.1,21420891.1,-0.016202,-0.016202,76.787471,51.004081,1,2022-11-28,1,0,0.0,15.43,-0.016202
600295,2023-04-07,15.23,15.43,15.14,15.4,3091578,47458641.0,21731338.8,21731338.8,0.014493,0.014493,77.900333,51.743271,1,2022-11-28,1,0,0.0,15.18,0.014493
600295,2023-04-10,15.4,15.45,15.31,15.44,2992552,46025629.0,21787783.83,21787783.83,0.002597,0.002597,78.102672,51.877669,1,2022-11-28,1,0,0.0,15.4,0.002597
600295,2023-04-11,15.48,15.48,15.19,15.4,3421352,52327580.0,21731338.8,21731338.8,-0.002591,-0.002591,77.900333,51.743271,1,2022-11-28,1,0,0.0,15.44,-0.002591
600295,2023-04-12,15.42,15.56,15.33,15.45,3821608,59143962.0,21801895.09,21801895.09,0.003247,0.003247,78.153256,51.911269,1,2022-11-28,1,0,0.0,15.4,0.003247
600295,2023-04-13,15.41,15.56,15.4,15.54,3768922,58324425.0,21928896.42,21928896.42,0.005825,0.005825,78.608518,52.213665,1,2022-11-28,1,0,0.0,15.45,0.005825
600295,2023-04-14,15.47,15.66,15.45,15.65,4299441,66997340.0,22084120.27,22084120.27,0.007079,0.007079,79.164949,52.58326,1,2022-11-28,1,0,0.0,15.54,0.007079
600295,2023-04-17,15.39,15.39,14.64,15.15,14219145,212863340.0,21378557.32,21378557.32,-0.031949,-0.031949,76.635717,50.903284,1,2022-11-28,1,0,0.0,15.65,-0.031949
600295,2023-04-18,15.16,15.18,14.91,14.95,6707623,100688170.0,21096332.15,21096332.15,-0.013201,-0.013201,75.624024,50.231293,1,2022-11-28,1,0,0.0,15.15,-0.013201
600295,2023-04-19,14.97,14.98,14.8,14.81,4192164,62310582.0,20898774.52,20898774.52,-0.009365,-0.009365,74.915839,49.7609,1,2022-11-28,1,0,0.0,14.95,-0.009365
600295,2023-04-20,14.81,14.87,14.55,14.57,4751779,69461248.0,20560104.3,20560104.3,-0.016205,-0.016205,73.701808,48.954511,1,2022-11-28,1,0,0.0,14.81,-0.016205
600295,2023-04-21,14.61,14.64,14.33,14.35,4532338,65715330.0,20249656.61,20249656.61,-0.0151,-0.0151,72.588946,48.215321,1,2022-11-28,1,0,0.0,14.57,-0.0151
600295,2023-04-24,14.23,14.45,14.14,14.26,4846632,68987826.0,20122655.28,20122655.28,-0.006272,-0.006272,72.133684,47.912925,1,2022-11-28,1,0,0.0,14.35,-0.006272
600295,2023-04-25,14.26,14.38,14.18,14.31,4735731,67660689.0,20193211.57,20193211.57,0.003506,0.003506,72.386607,48.080923,1,2022-11-28,1,0,0.0,14.26,0.003506
600295,2023-04-26,14.22,14.45,14.17,14.42,3469376,49841762.0,20348435.42,20348435.42,0.007687,0.007687,72.943038,48.450518,1,2022-11-28,1,0,0.0,14.31,0.007687
600295,2023-04-27,14.42,14.46,14.18,14.39,3878613,55426289.0,20306101.64,20306101.64,-0.00208,-0.00208,72.791284,48.349719,1,2022-11-28,1,0,0.0,14.42,-0.00208
600295,2023-04-28,14.33,14.52,14.32,14.45,2843620,41047567.0,20390769.2,20390769.2,0.00417,0.00417,73.094792,48.551316,1,2022-11-28,1,0,0.0,14.39,0.00417
600295,2023-05-04,14.24,14.9,14.24,14.77,6287735,92608832.0,20842329.48,20842329.48,0.022145,0.022145,74.7135,49.626501,1,2022-11-28,1,0,0.0,14.45,0.022145
600295,2023-05-05,14.74,15.02,14.58,14.76,3621742,53409563.0,20828218.22,20828218.22,-0.000677,-0.000677,74.662915,49.592901,1,2022-11-28,1,0,0.0,14.77,-0.000677
600295,2023-05-08,14.78,15.06,14.77,14.9,4559252,68068870.0,21025775.85,21025775.85,0.009485,0.009485,75.3711,50.063294,1,2022-11-28,1,0,0.0,14.76,0.009485
600295,2023-05-09,14.88,15.07,14.79,14.95,4547926,67997336.0,21096332.15,21096332.15,0.003356,0.003356,75.624023,50.231292,1,2022-11-28,1,0,0.0,14.9,0.003356
600295,2023-05-10,14.9,14.99,14.68,14.7,3973689,58760030.0,20743550.67,20743550.67,-0.016722,-0.016722,74.359407,49.391304,1,2022-11-28,1,0,0.0,14.95,-0.016722
600295,2023-05-11,14.68,14.88,14.66,14.83,2452095,36302378.0,20926997.04,20926997.04,0.008844,0.008844,75.017007,49.828098,1,2022-11-28,1,0,0.0,14.7,0.008844
600295,2023-05-12,14.83,14.86,14.66,14.74,2528228,37280325.0,20799995.71,20799995.71,-0.006069,-0.006069,74.561745,49.525702,1,2022-11-28,1,0,0.0,14.83,-0.006069
600295,2023-05-15,14.79,14.88,14.63,14.88,2740328,40370610.0,20997553.33,20997553.33,0.009498,0.009498,75.26993,49.996095,1,2022-11-28,1,0,0.0,14.74,0.009498
600295,2023-05-16,14.9,14.92,14.7,14.75,2963186,43745511.0,20814106.97,20814106.97,-0.008737,-0.008737,74.61233,49.559301,1,2022-11-28,1,0,0.0,14.88,-0.008737
600295,2023-05-17,14.68,14.86,14.68,14.78,2452280,36277593.0,20856440.74,20856440.74,0.002034,0.002034,74.764084,49.6601,1,2022-11-28,1,0,0.0,14.75,0.002034
600295,2023-05-18,14.83,14.92,14.66,14.74,2755520,40679688.0,20799995.71,20799995.71,-0.002706,-0.002706,74.561745,49.525702,1,2022-11-28,1,0,0.0,14.78,-0.002706
600295,2023-05-19,14.7,14.78,14.61,14.76,2312990,34035576.0,20828218.22,20828218.22,0.001357,0.001357,74.662914,49.592901,1,2022-11-28,1,0,0.0,14.74,0.001357
600295,2023-05-22,14.75,14.75,14.61,14.67,1845680,27077246.0,20701216.89,20701216.89,-0.006098,-0.006098,74.207652,49.290505,1,2022-11-28,1,0,0.0,14.76,-0.006098
600295,2023-05-23,14.67,14.7,14.52,14.52,1735944,25369413.0,20489548.01,20489548.01,-0.010225,-0.010225,73.448883,48.786512,1,2022-11-28,1,0,0.0,14.67,-0.010225
600295,2023-05-24,14.53,14.58,14.38,14.38,2387811,34548146.0,20291990.38,20291990.38,-0.009642,-0.009642,72.740698,48.316119,1,2022-11-28,1,0,0.0,14.52,-0.009642
600295,2023-05-25,14.41,14.45,14.21,14.33,2342871,33515756.0,20221434.09,20221434.09,-0.003477,-0.003477,72.487775,48.148121,1,2022-11-28,1,0,0.0,14.38,-0.003477
600295,2023-05-26,14.33,14.38,14.17,14.36,1822453,25976650.0,20263767.87,20263767.87,0.002094,0.002094,72.639529,48.24892,1,2022-11-28,1,0,0.0,14.33,0.002094
600295,2023-05-29,14.39,14.64,14.36,14.53,2921847,42349582.0,20503659.27,20503659.27,0.011838,0.011838,73.499468,48.820112,1,2022-11-28,1,0,0.0,14.36,0.011838
600295,2023-05-30,14.46,14.67,14.42,14.54,2952751,42972500.0,20517770.53,20517770.53,0.000688,0.000688,73.550053,48.853712,1,2022-11-28,1,0,0.0,14.53,0.000688
600295,2023-05-31,14.6,14.6,13.83,13.85,11275562,157895717.0,19544093.66,19544093.66,-0.047455,-0.047455,70.059713,46.535345,1,2022-11-28,1,0,0.0,14.54,-0.047455
600295,2023-06-01,13.85,13.92,13.58,13.6,5611706,76559414.0,19191312.19,19191312.19,-0.018051,-0.018051,68.795097,45.695357,1,2022-11-28,1,0,0.0,13.85,-0.018051
600295,2023-06-02,13.56,14.14,13.56,14.12,5407086,75114135.0,19925097.65,19925097.65,0.038235,0.038235,71.425498,47.442532,1,2022-11-28,1,0,0.0,13.6,0.038235
