Stkcd,Trddt,Opnprc,Hiprc,Loprc,Clsprc,Dnshrtrd,Dnvaltrd,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Markettype,Capchgdt,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio
002540,2023-04-03,5.97,6.1,5.96,6.05,12655573,76408503.54,5291930.62,7563526.46,0.018519,0.018519,51.248091,39.324644,4,2022-09-15,1,0,0.0,5.94,0.018519
002540,2023-04-04,6.02,6.05,5.9,5.92,8549966,50885676.88,5178219.71,7401004.4,-0.021488,-0.021488,50.146892,38.479652,4,2022-09-15,1,0,0.0,6.05,-0.021488
002540,2023-04-06,5.9,5.97,5.86,5.93,5436100,32131049.0,5186966.71,7413506.1,0.001689,0.001689,50.2316,38.544651,4,2022-09-15,1,0,0.0,5.92,0.001689
002540,2023-04-07,5.93,5.96,5.88,5.93,4454300,26386633.0,5186966.71,7413506.1,0.0,0.0,50.2316,38.544651,4,2022-09-15,1,0,0.0,5.93,0.0
002540,2023-04-10,5.9,5.99,5.9,5.95,6554700,39050041.0,5204460.69,7438509.49,0.003373,0.003373,50.401015,38.67465,4,2022-09-15,1,0,0.0,5.93,0.003373
002540,2023-04-11,5.92,5.99,5.85,5.98,6948610,41218116.8,5230701.67,7476014.58,0.005042,0.005042,50.655138,38.869648,4,2022-09-15,1,0,0.0,5.95,0.005042
002540,2023-04-12,5.98,6.1,5.97,6.06,8773400,53030791.0,5300677.61,7576028.16,0.013378,0.013378,51.332799,39.389643,4,2022-09-15,1,0,0.0,5.98,0.013378
002540,2023-04-13,6.07,6.1,5.96,5.97,6411500,38606547.0,5221954.68,7463512.89,-0.014851,-0.014851,50.570431,38.804648,4,2022-09-15,1,0,0.0,6.06,-0.014851
002540,2023-04-14,5.97,6.08,5.96,6.03,7043200,42532303.5,5274436.63,7538523.07,0.01005,0.01005,51.078677,39.194644,4,2022-09-15,1,0,0.0,5.97,0.01005
002540,2023-04-17,6.03,6.21,5.98,6.2,14659387,90020614.67,5423135.51,7751051.91,0.028192,0.028192,52.518706,40.299634,4,2022-09-15,1,0,0.0,6.03,0.028192
002540,2023-04-18,6.21,6.21,6.09,6.12,10711166,65772007.52,5353159.57,7651038.34,-0.012903,-0.012903,51.841045,39.779639,4,2022-09-15,1,0,0.0,6.2,-0.012903
002540,2023-04-19,6.12,6.16,6.05,6.09,7221431,44011677.32,5326918.59,7613533.25,-0.004902,-0.004902,51.586922,39.584641,4,2022-09-15,1,0,0.0,6.12,-0.004902
002540,2023-04-20,6.07,6.1,5.98,6.05,8733950,52624808.01,5291930.62,7563526.46,-0.006568,-0.006568,51.248092,39.324643,4,2022-09-15,1,0,0.0,6.09,-0.006568
002540,2023-04-21,6.05,6.1,5.9,5.91,7300819,43732172.57,5169472.72,7388502.71,-0.02314,-0.02314,50.062186,38.414651,4,2022-09-15,1,0,0.0,6.05,-0.02314
002540,2023-04-24,5.93,5.98,5.87,5.9,9138866,54167786.4,5160725.73,7376001.01,-0.001692,-0.001692,49.977478,38.349652,4,2022-09-15,1,0,0.0,5.91,-0.001692
002540,2023-04-25,5.84,5.87,5.32,5.43,30504269,167179621.38,4749617.07,6788421.27,-0.079661,-0.079661,45.996221,35.29468,4,2022-09-15,1,0,0.0,5.9,-0.079661
002540,2023-04-26,5.45,5.65,5.36,5.58,17933973,99257944.92,4880821.96,6975946.72,0.027624,0.027624,47.266835,36.269671,4,2022-09-15,1,0,0.0,5.43,0.027624
002540,2023-04-27,5.59,5.72,5.56,5.63,15132208,85495595.66,4924556.92,7038455.2,0.008961,0.008961,47.690373,36.594668,4,2022-09-15,1,0,0.0,5.58,0.008961
002540,2023-04-28,5.6,5.72,5.6,5.69,8668350,49277498.0,4977038.88,7113465.38,0.010657,0.010657,48.198619,36.984664,4,2022-09-15,1,0,0.0,5.63,0.010657
002540,2023-05-04,5.69,5.76,5.6,5.67,12064425,68408092.85,4959544.89,7088461.99,-0.003515,-0.003515,48.029204,36.854665,4,2022-09-15,1,0,0.0,5.69,-0.003515
