Stkcd,Trddt,Opnprc,Hiprc,Loprc,Clsprc,Dnshrtrd,Dnvaltrd,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Markettype,Capchgdt,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio
300520,2023-04-03,26.01,28.14,25.69,28.12,43946206,1184344100.62,6516579.33,6926581.95,0.049645,0.049645,63.312135,61.863769,16,2022-11-17,1,8000,224960.0,26.79,0.049645
300520,2023-04-04,28.68,30.98,28.15,28.38,56349339,1658322352.91,6576832.2,6990625.74,0.009246,0.009246,63.897525,62.435767,16,2022-11-17,1,11200,317856.0,28.12,0.009246
300520,2023-04-06,27.04,29.97,26.78,29.0,47810753,1345807343.04,6720512.11,7143345.54,0.021846,0.021846,65.293454,63.799762,16,2022-11-17,1,900,26100.0,28.38,0.021846
300520,2023-04-07,28.3,28.7,27.58,28.19,32832127,923792861.48,6532801.26,6943824.51,-0.027931,-0.027931,63.46974,62.017769,16,2022-11-17,1,5100,143769.0,29.0,-0.027931
300520,2023-04-10,28.2,28.2,25.41,25.54,30439083,807475807.06,5918685.5,6291070.52,-0.094005,-0.094005,57.503269,56.187791,16,2022-11-17,1,1000,25540.0,28.19,-0.094005
300520,2023-04-11,25.54,26.34,25.19,25.6,18299345,471059532.6,5932590.0,6305849.86,0.002349,0.002349,57.638359,56.319791,16,2022-11-17,1,0,0.0,25.54,0.002349
300520,2023-04-12,25.6,26.48,25.51,26.37,18653747,487995626.21,6111031.19,6495518.0,0.030078,0.030078,59.372013,58.013785,16,2022-11-17,1,1100,29007.0,25.6,0.030078
300520,2023-04-13,26.03,27.0,25.6,25.62,19685645,518602128.8,5937224.84,6310776.3,-0.028441,-0.028441,57.683389,56.363791,16,2022-11-17,1,300,7686.0,26.37,-0.028441
300520,2023-04-14,25.5,25.89,24.11,25.04,19796271,495004798.52,5802814.6,6167909.39,-0.022639,-0.022639,56.37752,55.087796,16,2022-11-17,1,1000,25040.0,25.62,-0.022639
300520,2023-04-17,25.25,25.28,24.11,24.53,13145168,321318260.63,5684626.28,6042285.04,-0.020367,-0.020367,55.229256,53.9658,16,2022-11-17,1,0,0.0,25.04,-0.020367
300520,2023-04-18,24.32,24.79,23.79,24.46,12489121,304161868.65,5668404.35,6025042.48,-0.002854,-0.002854,55.071651,53.811801,16,2022-11-17,1,200,4892.0,24.53,-0.002854
300520,2023-04-19,24.25,25.21,24.21,24.6,13957706,345958670.09,5700848.21,6059527.6,0.005724,0.005724,55.386861,54.1198,16,2022-11-17,1,1000,24600.0,24.46,0.005724
300520,2023-04-20,24.32,25.18,24.24,25.12,16215976,401908999.41,5821353.94,6187615.17,0.021138,0.021138,56.55764,55.263796,16,2022-11-17,1,0,0.0,24.6,0.021138
300520,2023-04-21,25.0,25.0,22.55,22.55,22963698,539923028.9,5225777.52,5554566.96,-0.102309,-0.102309,50.771289,49.609817,16,2022-11-17,1,400,9020.0,25.12,-0.102309
300520,2023-04-24,22.41,23.17,22.3,22.56,11561454,262033367.05,5228094.94,5557030.19,0.000443,0.000443,50.793804,49.631817,16,2022-11-17,1,0,0.0,22.55,0.000443
300520,2023-04-25,22.25,22.49,21.75,22.19,11886627,262306257.14,5142350.48,5465890.95,-0.016401,-0.016401,49.96075,48.81782,16,2022-11-17,1,500,11095.0,22.56,-0.016401
300520,2023-04-26,22.05,22.3,20.78,21.17,13570802,289806075.03,4905973.84,5214642.24,-0.045967,-0.045967,47.664222,46.573828,16,2022-11-17,1,0,0.0,22.19,-0.045967
300520,2023-04-27,20.85,21.43,20.3,20.61,11144052,232433493.47,4776198.44,5076701.78,-0.026453,-0.026453,46.403383,45.341833,16,2022-11-17,1,100,2061.0,21.17,-0.026453
300520,2023-04-28,20.61,21.48,20.61,21.36,9348102,198244944.48,4950004.78,5261443.47,0.03639,0.03639,48.092007,46.991827,16,2022-11-17,1,0,0.0,20.61,0.03639
300520,2023-05-04,21.14,21.58,20.63,20.94,8951062,187647138.04,4852673.23,5157988.12,-0.019663,-0.019663,47.146378,46.06783,16,2022-11-17,1,0,0.0,21.36,-0.019663
300520,2023-05-05,21.0,22.6,21.0,22.14,16581871,358414005.46,5130763.39,5453574.84,0.057307,0.057307,49.848176,48.70782,16,2022-11-17,1,100,2214.0,20.94,0.057307
300520,2023-05-08,22.35,23.82,21.69,23.52,22206993,507710615.82,5450567.07,5793499.56,0.062331,0.062331,52.955244,51.743809,16,2022-11-17,1,0,0.0,22.14,0.062331
