Stkcd,Trddt,Opnprc,Hiprc,Loprc,Clsprc,Dnshrtrd,Dnvaltrd,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Markettype,Capchgdt,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio
688318,2023-04-03,140.1,172.07,140.0,168.88,6452561,1005962597.0,4866565.14,15762921.44,0.177767,0.177767,240.783518,236.431634,32,2022-06-20,1,400,67552.0,143.39,0.177767
688318,2023-04-04,172.3,186.0,165.11,178.0,6107840,1070888397.0,5129373.49,16614164.0,0.054003,0.054003,253.786512,249.199614,32,2022-06-20,1,0,0.0,168.88,0.054003
688318,2023-04-06,171.0,172.71,155.55,160.99,5153246,846182695.0,4639201.34,15026484.62,-0.095562,-0.095562,229.534217,225.385651,32,2022-06-20,1,0,0.0,178.0,-0.095562
688318,2023-04-07,160.0,167.3,153.14,160.62,3373234,543373037.0,4628539.16,14991949.56,-0.002298,-0.002298,229.006683,224.867652,32,2022-06-20,1,200,32124.0,160.99,-0.002298
688318,2023-04-10,161.97,166.37,147.31,147.81,3670462,571928617.0,4259397.17,13796289.78,-0.079753,-0.079753,210.742609,206.93368,32,2022-06-20,1,0,0.0,160.62,-0.079753
688318,2023-04-11,147.28,154.88,147.0,150.0,2505441,377266653.0,4322505.75,14000700.0,0.014816,0.014816,213.865039,209.999675,32,2022-06-20,1,0,0.0,147.81,0.014816
688318,2023-04-12,152.44,163.88,152.44,159.51,3367181,531758048.0,4596552.61,14888344.38,0.0634,0.0634,227.424082,223.313654,32,2022-06-20,1,0,0.0,150.0,0.0634
688318,2023-04-13,155.8,164.0,154.94,155.63,3301614,527324616.0,4484743.8,14526192.94,-0.024324,-0.024324,221.892106,217.881662,32,2022-06-20,1,0,0.0,159.51,-0.024324
688318,2023-04-14,155.25,162.2,150.31,158.88,2607788,412971460.0,4578398.09,14829541.44,0.020883,0.020883,226.525848,222.431655,32,2022-06-20,1,0,0.0,155.63,0.020883
688318,2023-04-17,157.77,169.0,153.12,164.9,2757877,450002866.0,4751874.65,15391436.2,0.03789,0.03789,235.108965,230.859642,32,2022-06-20,1,1501,247514.9,158.88,0.03789
688318,2023-04-18,161.2,165.8,152.5,152.5,3222958,506610239.0,4394547.51,14234045.0,-0.075197,-0.075197,217.429455,213.499669,32,2022-06-20,1,984,150060.0,164.9,-0.075197
688318,2023-04-19,152.45,155.53,147.47,148.45,2920416,441655527.0,4277839.86,13856026.1,-0.026557,-0.026557,211.655099,207.829678,32,2022-06-20,1,0,0.0,152.5,-0.026557
