,Name,Code,Date,Open,Close,High,Low,Volume,MACD_EMA26,MACD_EMA12,MACD_DIF,MACD_DEA,MACD_MACD,DMI_TR,DMI_DI1,DMI_DI2,DMI_ADX,DMI_ADXR,EXPMA_MA1,EXPMA_MA2,EXPMA_MA3,EXPMA_MA4,PSY_PSY,PSY_PSYMA,KDJ_K,KDJ_D,KDJ_J,BOLL_Mid,BOLL_Top,BOLL_Bottom,WR1,WR2,RSI_RSI6,RSI_RSI12,RSI_RSI24,RSI_tmp1_1,RSI_tmp1_2,RSI_tmp2_1,RSI_tmp2_2,RSI_tmp3_1,RSI_tmp3_2,BIAS_BIAS1,BIAS_BIAS2,BIAS_BIAS3,VR_VR,ARBR_AR,ARBR_BR,ASI_SI,ASI_ASI,ASI_ASIT,MIKE_WR,MIKE_MR,MIKE_SR,MIKE_WS,MIKE_MS,MIKE_SS,ROC_ROC,ROC_MAROC,MTM_MTM,MTM_MTMMA,CurrentState,FutureState
0,康龙化成,300759,2021-05-11,160.16,164.8,166.35,156.71,42233,153.3034181248664,159.2095245760127,5.906106451146258,6.303646887696351,-0.7950808731001864,135.9999999999998,20.22058823529414,9.875000000000039,50.8206232989225,55.77061877257455,161.3769064921725,159.956270617274,155.7866030523061,143.509394980828,41.66666666666667,44.12429276031267,52.62845570265333,55.94995804792599,45.985451012108,155.703,170.2260924646524,141.1799075353477,35.04398826979465,35.04398826979465,61.89760223852966,61.40939717678012,59.89300962271208,2.708674004452216,4.37605643270966,2.51669549076512,4.098225363652849,2.389862173060934,3.990218872144759,2.41643966151202,2.770372449059149,6.465106513558448,95.4124009021491,143.5885608856089,101.1762491766256,73.35181259851073,516.8606433748836,847.4832451660529,174.39,183.74,193.09,153.27,141.5,129.73,5.871771810355914,6.893473138905755,9.140000000000015,11.71833333333334,1,1
1,康龙化成,300759,2021-05-12,162.22,172.38,173.02,162.0,45335,154.7164982637652,161.2357515643184,6.519253300553231,6.346768170267726,0.3449702605710101,154.2800000000001,22.14804252009333,8.555872439719993,44.51167961347979,55.73337520824531,165.044604328115,162.2151305050424,157.3669265711341,144.4559721945714,50.0,45.8030662573662,67.42718370259018,59.77569993281405,82.73015124214245,156.91,172.7723022155975,141.0476977844026,2.975360297536096,2.975360297536096,71.70118027042311,66.96416566642867,62.95285445028572,3.520561670376844,4.910047027258048,2.938637533201359,4.38837325001511,2.606117915850061,4.139793085805393,6.319901315789457,6.552656656450403,10.77961200144592,95.61467567669182,156.7833173537872,105.6240515933232,135.6668574699483,587.2665091947913,800.0198150116555,187.2666666666667,191.1533333333333,195.04,165.2466666666666,147.1133333333333,128.98,10.9837754313675,5.883992004083976,17.06,11.63,1,-1
2,康龙化成,300759,2021-05-13,169.63,170.25,172.6,165.33,50811,155.8671280220048,162.6225590159617,6.755430993956935,6.428500735005567,0.6538605179027357,107.0699999999998,28.6634911739984,12.32838330064448,37.95598319115224,55.32788995038521,166.7797362187433,163.676015867762,158.5938859453118,145.3016780242575,50.0,47.00219018383299,73.99221203913574,64.51453730158795,92.94756151423132,158.104,174.2187939876115,141.9892060123886,12.87773128777316,12.87773128777316,65.97696107985578,64.1342507105635,61.5753902965365,2.933801391980703,4.446705856048373,2.693751072101245,4.200175479180517,2.497529669356308,4.056051707230169,4.143302815896259,4.331040399552645,8.719367799270909,92.74516372008635,154.7577144198054,103.0314232902033,74.57762557077614,634.6017008694221,770.8033259309798,187.2766666666667,190.9033333333334,194.53,165.7666666666667,147.8833333333333,130.0,10.97712013558438,6.041056776489673,16.84,11.97,-1,1
3,康龙化成,300759,2021-05-14,170.25,170.99,172.99,166.68,40721,156.9873407611155,163.9098576288907,6.92251686777513,6.527303961559479,0.7904258124313017,96.29000000000002,31.34281856890646,13.70858863848792,38.28925066134918,54.67936527744358,168.1831574791622,165.0058311645325,159.7744682362345,146.143918089036,50.0,47.85870727416642,79.51565104484146,69.51490854933911,99.51713603584616,159.2805,175.5582374284473,143.0027625715527,10.20100502512563,9.43747094374709,67.07287666573663,64.69964404485908,61.87778800306183,2.568167826650587,3.828921546706979,2.530938482759475,3.911827522582142,2.424299266466462,3.917882886095578,3.218471754112386,4.26060578344843,8.528042017406738,94.03360669524493,145.9225512528475,97.28192161820482,13.17146513115815,576.7454976918779,727.5207372089453,188.93,191.73,194.53,167.42,148.71,130.0,6.106112317716415,6.709939125781737,9.840000000000003,11.89666666666667,1,1
4,康龙化成,300759,2021-05-17,171.0,176.4,182.0,170.45,57685,158.4253155195514,165.8314179936767,7.406102474125277,6.703063664072638,1.406077620105277,161.7000000000002,24.23623995052566,8.163265306122453,40.42556050337964,52.50377693532396,170.9221049861081,167.0774982255266,161.357852213736,147.1359207746414,58.33333333333334,50.85145757678553,80.22154149682336,73.08378619850052,94.49705209346905,160.731,177.7027832701346,143.7592167298654,19.39058171745151,18.36667759921283,74.32755322874601,68.64214034197124,64.0368996685006,3.041806522208822,4.092434622255816,2.770860275862852,4.036675229033629,2.548703463697026,3.980054432508262,4.137354257883598,6.402336347597057,11.29103488885614,116.4793218686376,172.3699130653901,115.6037456875308,104.7387939374398,756.1317205726891,697.0293761970942,201.0566666666667,206.7733333333333,212.49,170.5666666666667,145.7933333333333,121.02,13.80645161290323,6.874382191248693,21.40000000000001,14.21333333333334,1,-1
5,康龙化成,300759,2021-05-18,176.24,172.8,176.52,169.81,55176,159.4901069625476,166.9035075331111,7.413400570563425,6.845131045370795,1.136539050385259,100.6900000000001,32.16804052040916,13.74515840699175,41.228422919122,49.39413307775305,171.5480699907388,168.1179530936127,162.4475805743326,147.9773659951449,50.0,50.60818398341824,76.75641850307521,74.30799696669207,81.65326157584147,161.99,178.5985431409007,145.3814568590994,36.37801502570183,30.17382748442107,63.20722796194548,63.49434740299029,61.61384096276323,2.534838768507352,4.010362185213179,2.539955252874281,4.00028562661416,2.442507486042984,3.964218831153751,0.8933263268523389,3.87580589411041,8.320447991976248,95.87697501544147,169.9122807017545,108.475224794337,1.098333333333505,791.1092182199695,667.3387673513298,194.5766666666668,203.5333333333334,212.49,164.0866666666668,142.5533333333334,121.02,4.096385542168682,7.95753855132124,6.800000000000011,13.51333333333334,-1,-1
6,康龙化成,300759,2021-05-19,171.29,169.9,173.5,169.7,28903,160.2612101505071,167.3645063741709,7.103296223663818,6.8967640810294,0.4130642852688364,68.00000000000006,44.77941176470587,20.51470588235295,41.69282269637301,46.25672299764776,170.9987133271592,168.4419616220467,163.1573348053485,148.69614088055,41.66666666666667,48.05346475006066,70.53844336031423,73.05147909789946,65.51237188514378,163.16,178.4157675029893,147.9042324970108,60.49999999999998,39.68514266972775,55.22088816156524,59.56852068780574,59.71454489790246,2.112365640422794,3.825301821010983,2.328292315134758,3.908595157729647,2.340736340791193,3.919876379855678,-1.289797815477573,2.032339267036663,5.852026260523259,81.6876355917096,161.2186290423275,101.0252515663565,-79.88461538461598,632.8703878314864,636.913239076697,190.5566666666667,201.5233333333333,212.49,160.0666666666667,140.5433333333333,121.02,1.167083482196027,7.661640839956703,1.960000000000008,12.31666666666667,-1,1
7,康龙化成,300759,2021-05-20,169.94,180.86,180.99,168.9,51705,161.7870464356547,169.44073616276,7.653689727105274,7.048149210244575,1.211081033721397,169.26,21.19815668202766,8.24175824175825,41.64967409117867,43.08067685232923,174.2858088847728,170.6997867816746,164.8433029191248,149.7506936385647,50.0,48.60961767861475,79.04317276652529,75.04871032077473,87.0320976580264,164.6765000000001,180.6586298560875,148.6943701439126,6.838632273545215,3.947368421052585,71.53315170917595,67.7815266359028,64.0810500704003,3.586971367018996,5.01441818417582,3.047601288873529,4.496212227918843,2.69987232659156,4.213214864028359,4.222051479062629,7.76166832174775,11.71179518062985,97.05440350033638,187.113749831332,120.2640466687135,238.7149301825995,880.4901144671289,648.2945797266357,202.3233333333333,207.4066666666667,212.49,171.8333333333333,146.4266666666666,121.02,9.57891548015753,6.025525515094789,15.81,12.10833333333334,1,1
8,康龙化成,300759,2021-05-21,180.83,181.0,185.88,178.88,52314,163.2102281811618,171.2190844454123,8.008856264250511,7.240290621045762,1.537131286409497,101.73,38.16966479897771,13.71276909466236,42.86458138594077,40.41028228854651,176.5238725898485,172.5725528213701,166.3820359744463,150.7752610602511,58.33333333333334,51.38782215139149,80.45227630212645,76.8498989812253,87.65703094392876,165.9435,182.9037560494575,148.9832439505426,25.41666666666666,14.89621489621489,71.6912250230166,67.87246892894142,64.13286837964355,3.012476139182494,4.202015153479848,2.8053011814674,4.133194542258938,2.593210979650244,4.043497578027177,3.236845857692846,6.847172141026457,10.83951234697051,117.1962882614609,193.874425727412,126.8940601423865,47.30923389142544,1002.733684883862,696.41816638356,212.33,216.29,220.25,177.96,147.55,117.14,11.59750909427215,5.792491405856981,18.81,12.43666666666667,1,-1
9,康龙化成,300759,2021-05-24,183.11,180.11,184.45,173.0,60092,164.4620631307053,172.5869176076565,8.124854476951214,7.417203392226853,1.415302169448722,160.2999999999998,21.70929507174051,12.37055520898318,40.90792540602914,39.59858803368916,177.7192483932324,173.9429977629392,167.6894611197371,151.7370557795872,58.33333333333334,53.37225391766059,78.91402451409213,77.53794082551424,81.6661918912479,167.183,184.4940407118208,149.8719592881793,33.98115429917542,19.78059650325672,68.77775609495632,66.56934488719408,63.5249443966792,2.510396782652079,3.650012627899871,2.571526083011784,3.862928330404025,2.485160522164818,3.912101845609377,1.846249540558108,5.172699049157664,9.387676602550302,98.64745734441881,167.3175494264096,119.8530871550525,-30.3045815203481,961.7255857755744,734.0535062881686,205.2533333333333,211.9466666666666,218.64,172.4933333333333,146.4266666666666,120.36,14.0658644711843,6.707724201949603,22.21000000000001,14.49833333333334,-1,1
