,Name,Code,Date,Open,Close,High,Low,Volume,MACD_EMA26,MACD_EMA12,MACD_DIF,MACD_DEA,MACD_MACD,DMI_TR,DMI_DI1,DMI_DI2,DMI_ADX,DMI_ADXR,EXPMA_MA1,EXPMA_MA2,EXPMA_MA3,EXPMA_MA4,PSY_PSY,PSY_PSYMA,KDJ_K,KDJ_D,KDJ_J,BOLL_Mid,BOLL_Top,BOLL_Bottom,WR1,WR2,RSI_RSI6,RSI_RSI12,RSI_RSI24,RSI_tmp1_1,RSI_tmp1_2,RSI_tmp2_1,RSI_tmp2_2,RSI_tmp3_1,RSI_tmp3_2,BIAS_BIAS1,BIAS_BIAS2,BIAS_BIAS3,VR_VR,ARBR_AR,ARBR_BR,ASI_SI,ASI_ASI,ASI_ASIT,MIKE_WR,MIKE_MR,MIKE_SR,MIKE_WS,MIKE_MS,MIKE_SS,ROC_ROC,ROC_MAROC,MTM_MTM,MTM_MTMMA,CurrentState,FutureState
0,卓胜微,300782,2021-05-11,357.08,358.0,361.8,350.1,34991,598.1929430371272,531.3800101321757,-66.81293290495148,-18.54990027324334,-96.52606526341629,550.31,10.70124111864224,71.17261180062147,67.37316016891252,52.55057247542004,420.8607717215601,508.7816279047748,581.5209715729271,616.3632744697953,33.33333333333333,45.56442935331773,12.01831218302842,28.3900383636826,-20.72514017827994,643.5379999999999,954.124593644315,332.9514063556848,98.08651843239839,98.08887921232794,6.347401962119865,15.20662380584042,26.67221231082465,2.367423942472789,37.29752671409723,4.631874431494654,30.45958452471012,6.41565148935682,24.05369083970995,-19.6270214851789,-39.67478304827704,-45.09841007755998,81.5759740915442,98.24752337100605,68.10251417264725,-176.3572041902795,-3710.678381692451,-143.3084462493107,363.1666666666667,770.0033333333333,1176.84,-50.20333333333326,-56.73666666666662,-63.26999999999998,-49.90204310103555,-29.66680592034807,-356.6,-271.8016666666667,-1,1
1,卓胜微,300782,2021-05-12,357.8,377.0,379.96,348.1,44710,581.8082805899327,507.6292393426102,-74.17904124732246,-29.67572846805917,-89.0066255585266,753.5499999999993,10.22493530621726,51.97664388560816,73.29935432766541,54.27330795576496,406.2405144810401,484.8213319220885,562.042783804077,608.5152982576709,33.33333333333333,42.06983049046505,10.33427661098711,22.3714511127841,-13.74007239260688,626.9875,957.7319993774213,296.2430006225786,65.42234984446043,93.042347786311,15.0068007385886,19.75696822147999,29.10692573377966,5.139519952060657,34.24793892841436,5.829218228870099,29.50461914765095,6.939999343966952,23.84312038805537,-1.418149171511505,-33.27325369585643,-41.03678293351128,90.11469975076196,104.7077922077922,68.75919031380036,359.0667996011969,-3386.524462729587,-693.5424352216447,388.6066666666666,783.7233333333334,1178.84,-26.76333333333343,-47.01666666666671,-67.26999999999998,-47.53030577166636,-38.72123951104984,-341.51,-334.0516666666667,1,1
2,卓胜微,300782,2021-05-13,369.89,377.17,385.69,366.0,32792,566.6498894351229,487.5585871360548,-79.09130229906805,-39.55884323426094,-79.06491812961421,616.0300000000002,12.50101456097919,63.57969579403597,72.22984098260925,56.10221373552429,396.5503429873601,465.2483624817087,544.4358520132125,600.9302065115178,33.33333333333333,39.57368844557027,9.225245456031933,17.98938256053338,-8.30302875297096,608.946,953.279599589578,264.6124004104221,62.63015811801002,92.99281685387841,15.09109494321111,19.79897758754474,29.1288955889682,4.311266626717217,28.5682824403453,5.357616709797592,27.06006755201337,6.65791603796833,22.8567403718864,0.8255773026389157,-29.40703053594657,-39.74651425482897,94.22836489339976,96.7345555210305,62.72371623078585,99.51639537626825,-3853.21809223347,-1270.4369242361,404.4733333333334,791.6566666666668,1178.84,-10.89666666666665,-39.08333333333331,-67.26999999999998,-49.41389484978541,-39.77513907043913,-368.43,-345.5516666666667,1,1
3,卓胜微,300782,2021-05-14,375.0,380.5,382.97,366.66,28331,552.8610087362249,471.0880352689695,-81.77297346725544,-48.00166928085984,-67.5426083727912,582.0899999999997,12.68188768059924,67.2868456767854,71.1875206276839,58.76255470695322,391.20022865824,449.8395693032163,528.8229137262399,593.7029866258943,41.66666666666667,40.17168222302639,8.753451493498861,14.91073887152187,-3.561123262547159,591.8205,946.1911224888822,237.4498775111178,47.46229933517107,92.19013643156727,17.02544482449225,20.68627864507081,29.57499228380155,4.147722188931011,24.36190203362108,5.188648650647792,25.08256192267892,6.519252869719648,22.04312618972446,2.561568387856135,-24.56196872444302,-37.90699239884218,95.35251421631845,90.58701035569568,56.31507949740065,124.5463899237181,-4438.686836186351,-1915.80658457696,405.3200000000001,792.08,1178.84,-10.04999999999995,-38.65999999999997,-67.26999999999998,-48.53309166655394,-40.6191099229022,-358.8099999999999,-352.355,1,1
4,卓胜微,300782,2021-05-17,380.98,384.24,394.0,380.97,30315,540.3705636446526,457.7267990737434,-82.64376457090924,-54.93008833886972,-55.42735246407904,555.28,10.81796571099266,70.53558565048263,70.88392380542975,62.03668241861681,388.8801524388267,437.9123748844497,515.053112418979,586.8353477201272,50.0,42.97977301644742,20.24897085288853,16.69014953197742,27.36661349471073,574.7,934.6843550401659,214.7156449598342,21.2636165577342,91.28862748879139,19.49717757710027,21.74701616407827,30.09070224364471,4.079768490775844,20.9249183613509,5.067927929760477,23.30401509578901,6.403450666814663,21.28049593181927,2.961877880595951,-19.09161257718608,-35.91402721535656,98.62306736676722,91.70391143049108,55.96771953646985,85.1732543966569,-4662.526334279687,-2617.870124036492,424.7066666666667,801.2633333333333,1177.82,9.846666666666692,-28.45666666666665,-66.75999999999999,-47.93495934959349,-40.74165338598757,-353.76,-354.6833333333334,1,-1
5,卓胜微,300782,2021-05-18,382.0,370.92,382.88,365.2,38743,527.8186700413451,444.3719069085521,-83.44676313279297,-60.63342329765437,-45.62667967027718,597.1500000000001,10.02093276396216,68.23076278991877,70.69930119541921,65.4822468516784,382.8934349592178,425.731943087277,501.3261493314572,579.7561559915985,41.66666666666667,42.60459977365292,23.277777286251,18.88602545006862,32.06128095861578,557.396,921.8234313668382,192.9685686331617,50.28322440087145,72.69681742043551,17.29527580823847,20.67282725887586,29.2935046529347,3.399807075646537,19.65743196779242,4.645600602280437,22.4720138378066,6.136640222364053,20.94880860132681,-0.9925127789912863,-16.31700360786849,-36.65163265393257,92.44160361910488,87.85135096415577,53.95972541438988,-241.0713416118825,-4955.907245888337,-3377.33880583249,397.9,787.86,1177.82,-16.96000000000004,-41.86000000000001,-66.75999999999999,-50.6019603665033,-40.55238245643913,-379.96,-359.845,-1,1
6,卓胜微,300782,2021-05-19,368.75,389.44,392.38,368.0,39398,517.5683981864306,435.9208443072364,-81.64755387919422,-64.83624941396235,-33.62260893046374,667.6199999999999,8.368532997813128,61.02872891764778,71.03647473387059,69.20481745139156,385.0756233061452,419.1334079804994,490.6703255856041,573.5162820246608,41.66666666666667,42.33661888594256,37.86325631309766,25.2117690710783,63.1662307971364,541.3235000000001,905.6013668327388,177.0456331672614,9.934640522875826,46.85692248360973,30.40826900268915,26.20189029537576,31.91067996342309,5.919839229705445,19.46785997316034,5.801800552090399,22.14267935132271,6.652613546432217,20.84760824293819,2.517033962628386,-5.624811937453169,-31.79694717316525,98.7372620926207,88.42230336753029,54.0375428711416,212.390706733444,-4815.619217018939,-3768.38766985671,418.4466666666666,798.1333333333333,1177.82,3.586666666666588,-31.5866666666667,-66.75999999999999,-48.52490218885481,-40.66903533401709,-367.1199999999999,-361.5983333333334,1,1
7,卓胜微,300782,2021-05-20,389.66,408.43,409.8,389.66,35963,509.4840723948432,431.6914836445846,-77.79258875025857,-67.4275172812216,-20.73014293807395,623.4000000000002,11.75649663137632,65.35771575232593,71.43408185119485,72.36671808943012,392.8604155374302,417.1873338022268,482.8379136250704,568.1036170402457,50.0,44.52615634710183,57.83536374411805,36.08630062875821,101.3334899748377,526.1850000000001,885.873872484921,166.4961275150791,3.071748878923775,2.220421393841175,41.76866550781278,31.5394471086993,34.50457188495191,8.098199358087872,19.38821664430029,6.900817172749533,21.87995607204582,7.166671315330876,20.77020789948243,6.053576838187547,6.425723740782247,-26.7906648821758,104.6058097523063,89.27381161199789,54.01485619570888,354.4497312257174,-4623.47574379385,-4066.622103650348,457.1600000000001,486.21,515.26,373.5800000000001,319.0500000000001,264.52,-45.90331125827814,-40.83480140354849,-346.57,-362.4416666666667,1,1
8,卓胜微,300782,2021-05-21,408.32,410.84,417.59,404.62,39258,502.1771040692992,428.4835630838793,-73.69354098541993,-68.68072202206126,-10.02563792671734,550.1299999999999,13.37865595404722,74.06249431952449,71.81110545016854,72.0204732163889,398.8536103582868,416.0332731109128,475.9809694703018,562.9474328749917,58.33333333333334,48.47106405745369,68.6523665427041,46.94165593340684,112.0737877612986,510.9970000000001,862.7526429413076,159.2413570586926,12.88413819431189,9.713627860123765,43.18120688708782,32.21816799574136,34.83332804955207,7.150166131739887,16.55851387025023,6.526582408353736,20.25745973270866,6.968476677192088,20.00519923700399,5.147225054065671,7.435833736483572,-24.57978388557731,103.9386604072206,79.8115388034492,42.5426082180076,105.0146371369449,-4990.346090682465,-4286.325065812622,473.9333333333333,488.8066666666666,503.6799999999999,396.1433333333333,333.2266666666667,270.3100000000001,-3.834090164318162,-40.24970413829728,-16.38000000000005,-303.7666666666667,1,-1
9,卓胜微,300782,2021-05-24,411.72,409.0,415.83,401.03,25141,495.2750963604623,425.4860918402056,-69.7890045202567,-68.90237852170034,-1.773251997112709,566.48,12.29169608812314,72.55860754130772,72.26851423498822,71.72801743133606,402.2357402388578,414.754496181656,469.6018295207493,557.8999760594182,58.33333333333334,51.28885527913359,74.98108074113789,56.28813086931719,112.3669804847793,495.5215000000001,835.8863427805854,155.1566572194147,16.39625882802057,12.3614908619945,42.24240257946384,31.95431039863757,34.69458577415406,5.958471776449906,14.10542822520853,5.982700540990925,18.72267142164961,6.678123482309084,19.24831593546216,3.419066362674746,6.722332757102316,-23.10602766960973,103.3493290689617,81.41179364200941,41.12598061836641,-9.390202702702819,-4530.108065233978,-4396.709046973911,469.1399999999999,478.1099999999999,487.0799999999999,399.6499999999999,339.13,278.6100000000001,2.503696649206789,-32.79987055459132,9.990000000000009,-242.3,-1,1
