,Name,Code,Date,Open,Close,High,Low,Volume,MACD_EMA26,MACD_EMA12,MACD_DIF,MACD_DEA,MACD_MACD,DMI_TR,DMI_DI1,DMI_DI2,DMI_ADX,DMI_ADXR,EXPMA_MA1,EXPMA_MA2,EXPMA_MA3,EXPMA_MA4,PSY_PSY,PSY_PSYMA,KDJ_K,KDJ_D,KDJ_J,BOLL_Mid,BOLL_Top,BOLL_Bottom,WR1,WR2,RSI_RSI6,RSI_RSI12,RSI_RSI24,RSI_tmp1_1,RSI_tmp1_2,RSI_tmp2_1,RSI_tmp2_2,RSI_tmp3_1,RSI_tmp3_2,BIAS_BIAS1,BIAS_BIAS2,BIAS_BIAS3,VR_VR,ARBR_AR,ARBR_BR,ASI_SI,ASI_ASI,ASI_ASIT,MIKE_WR,MIKE_MR,MIKE_SR,MIKE_WS,MIKE_MS,MIKE_SS,ROC_ROC,ROC_MAROC,MTM_MTM,MTM_MTMMA,CurrentState,FutureState
0,深信服,300454,2021-05-11,251.58,251.4,256.94,249.86,11339,262.8164161670876,263.574047936015,0.7576317689274106,3.875352028239862,-6.235440518624903,115.3499999999999,24.49068053749461,30.28175119202432,10.55796210292702,13.13764260336903,258.1351684944683,262.8721022257117,263.5818206188202,259.3277886084649,33.33333333333333,43.60035307459803,18.75702740256403,33.98865014918472,-11.70621809067735,267.53,285.7941034185697,249.2658965814302,93.79368185630416,93.79368185630416,22.90042706726049,38.99199365362772,46.41181921198828,1.004207156097553,4.385102309001099,1.900249555690403,4.873435230244013,2.624731606999845,5.655308607945863,-4.114726691373248,-6.505967341550106,-5.547902316844088,77.25557441050202,97.47727432879996,106.0398325876751,-45.63575899843503,-356.2135913707501,242.6476568253622,256.2866666666667,288.5533333333333,320.82,220.4666666666667,216.9133333333334,213.36,-9.159891598915987,0.09528689464717048,-25.34999999999999,-4.119999999999986,-1,1
1,深信服,300454,2021-05-12,251.4,257.0,257.65,249.25,12046,262.3855705250811,262.5626559458589,0.1770854207777575,3.135698706747441,-5.917226571939367,129.8899999999998,17.1452767726538,26.89198552621455,12.88879086562844,11.72394555674549,257.7567789963122,261.8044472755823,262.9549805598849,259.2514676704824,33.33333333333333,40.66691886280812,19.79198341607893,29.25642790481612,0.8630944386045556,267.0715,285.9300865128635,248.2129134871364,71.30275229357801,78.13810455689126,38.58615220691492,44.76226222431342,48.62372436326714,1.770172630081293,4.587585257500915,2.208562092716202,4.933982294390344,2.748701123374851,5.653004082614785,-0.7025519830511728,-3.767244042399828,-3.450003130674348,77.40631149092106,101.7425320056899,108.4854607114511,109.2852584556477,-274.974642611195,145.9203841273127,260.0866666666666,290.4033333333333,320.72,224.3166666666667,218.8633333333333,213.41,-7.885304659498208,-2.603819877630335,-22.0,-10.82333333333332,1,-1
2,深信服,300454,2021-05-13,255.0,250.2,257.0,248.3,8957,261.4829356713714,260.6607088772652,-0.8222267941062,2.344113606576713,-6.332680801365826,133.4899999999999,12.195670087647,26.87841785901567,18.3149142503041,12.78954519885507,255.2378526642082,259.694547770931,261.7402205065625,258.9546982386633,25.0,36.19065633057723,14.92271381899576,24.47852320954267,-4.18890496209805,266.5889999999999,286.6791189643067,246.4988810356931,91.39492753623198,94.81582537517059,29.76287944504543,39.77840078097109,46.20709291041202,1.475143858401077,4.956321047917431,2.024515251656518,5.089483769857816,2.634171909900899,5.700795579172503,-1.857977798407463,-5.393014132438453,-5.935723997919696,65.46720491561942,92.64840504189846,95.01398601398606,-51.68316831683202,-556.2954694307193,43.88828070700746,255.3666666666667,288.4833333333333,321.6,218.7166666666667,215.1833333333334,211.65,-11.08110029142086,-4.295706243588783,-31.18000000000001,-17.02999999999999,-1,1
3,深信服,300454,2021-05-14,252.95,268.0,269.86,250.21,19957,261.9656811771957,261.7898305884551,-0.1758505887406159,1.840120767513247,-4.031942712507727,275.2400000000004,8.403575061764267,13.03589594535676,21.1268954748885,13.65313476528849,259.4919017761388,261.2046299943981,262.336389982128,259.2512655095268,33.33333333333333,35.37427833136468,27.86571098619726,25.60758580176086,32.38196135507006,267.0389999999999,286.8140996005209,247.2639003994789,8.627087198515833,46.24829467939973,59.12346223293644,54.30647998215044,52.63688533344194,4.195953215334233,7.096934206597861,3.339138980685143,6.148693455703,3.266081413655029,6.204929096706983,4.637769809921065,1.592115238817281,0.6065800957889795,82.81382078828335,100.1139601139602,106.4474253569884,295.4902606912712,-297.7101707616123,-38.70686692231714,277.08,299.34,321.6,240.43,226.04,211.65,-2.880956695053448,-5.848231920343779,-7.949999999999989,-17.57333333333332,1,1
4,深信服,300454,2021-05-17,267.0,283.73,289.97,266.66,15450,263.5778529418479,265.1652412671543,1.587388325306449,1.789574279071888,-0.4043719075308769,326.34,13.24998467855611,10.99466813752528,20.36725267665093,13.65563517535574,267.5712678507592,265.3001518135985,264.3738766504968,260.0538469682308,41.66666666666667,37.17210357002239,46.91887331885192,32.71134830745788,75.33392334164,267.854,288.9934432033431,246.7145567966569,14.97480201583875,14.97480201583875,71.67822293152099,62.92824757407685,57.33901832488607,6.118294346111865,8.535778505498222,4.371710732294716,6.947135667727751,3.785411354752737,6.60180705101086,8.827647047542353,7.175774364140016,6.240551179259652,98.56836538241227,122.8045004908255,121.8316100443133,329.3375648610877,102.2538407592667,-81.3792234220543,311.9400000000001,321.7900000000001,331.64,270.2700000000001,238.45,206.63,4.10963930576452,-6.306948874392649,11.20000000000005,-15.65166666666665,1,1
5,深信服,300454,2021-05-18,283.57,284.99,285.0,276.0,6719,265.1639379091184,268.2152041491306,3.051266240012183,2.041912671259947,2.018707137504472,137.09,31.54132321832373,23.9769494492669,19.13606162576302,14.08985277827229,273.3775119005061,268.880124211126,266.3373169694971,260.8714257561576,50.0,40.83721683573028,60.62890090707237,42.01719917399605,97.85230437322502,268.8245,291.2664498871387,246.3825501128614,11.95104391648672,11.95104391648672,72.49038357220978,63.52957757735756,57.69011099923655,5.308578621759886,7.323148754581849,4.112401504603489,6.473207695417105,3.68018588163804,6.37923175721874,7.184765438908816,7.193836451571448,6.399931553197971,95.0686751687633,126.3663849910848,116.620518799184,106.9678469678476,234.5329428267063,-114.3542799422067,315.6933333333333,323.6666666666667,331.64,274.0233333333333,240.3266666666667,206.63,4.999631567312649,-4.482935656520664,13.56999999999999,-10.28499999999999,1,-1
6,深信服,300454,2021-05-19,283.89,276.24,283.89,274.61,6687,265.9843869528875,269.4497881261874,3.465401173299938,2.326610371667945,2.277581603263986,141.5499999999997,30.54750971388209,21.70964323560585,20.19261089229731,15.37528649761216,274.3316746003374,270.2182834454667,267.2804296390688,261.3753134362836,41.66666666666667,41.07420250171211,62.76947925442293,48.93462586747167,90.43918602832544,269.8115,291.7007343401956,247.9222656598043,32.94936405087596,32.94936405087596,58.5086695407601,56.57714402355191,54.44330515351115,4.423815518133238,7.560957295484874,3.769701379219865,6.66294038746568,3.526844803236454,6.478013767334625,2.301007307920196,3.807671711620301,2.870868336038418,80.92040689250076,115.7083175085456,103.6039826111346,-171.0070890562687,-38.72916314049863,-173.7696610930425,308.1933333333333,319.9166666666667,331.64,266.5233333333333,236.5766666666667,206.63,1.068344797307192,-2.123015128815891,2.920000000000016,-5.573333333333323,-1,1
7,深信服,300454,2021-05-20,277.99,277.88,282.0,276.1,5735,266.8655434748958,270.7467437990816,3.881200324185841,2.637528362171524,2.487343924028633,110.0899999999999,39.27695521845769,24.76155872467983,20.28157748126389,16.58518417344617,275.5144497335583,271.6113228190182,268.2899125305861,261.9164507006677,41.66666666666667,41.24347797741341,65.50842653438607,54.45922608977647,87.60682742360528,270.076,292.2328080543632,247.9191919456368,29.01367890568761,29.01367890568761,60.23375891327068,57.5275144477343,54.93929425619672,3.95984626511103,6.574131079570726,3.592226264284875,6.244362021843539,3.448226269768268,6.276429860362349,1.598986008872423,4.402385760578605,3.179332943458951,89.18833290304269,113.9358425362484,108.1123579443929,-62.58962644450417,-118.8229550945836,-193.5785317118811,309.02,320.33,331.64,267.35,236.99,206.63,0.2380780607459664,-0.6307402193483239,0.6599999999999682,-1.796666666666662,1,1
8,深信服,300454,2021-05-21,278.01,281.0,282.68,273.08,11635,267.9125402545332,272.3241678299921,4.411627575458965,2.992348204829012,2.838558741259906,145.0700000000003,25.93920176466528,20.87268215344314,15.8226543425855,17.0687842964448,277.3429664890389,273.3183550337422,269.5003970514827,262.5421408416294,50.0,43.74534141243815,69.83019172366797,59.58288130107363,90.32481256885666,270.2885,292.793601433371,247.783398566629,22.56036217303829,21.52627789776824,63.68106129826684,59.37291033254915,55.89258566131733,3.819871887592526,5.998442566308939,3.552874075594469,5.983998520023245,3.434550175194591,6.144911949513917,0.8469710020097461,5.326944581534667,4.119224540271335,103.4236985231996,120.4266372795972,112.7376708259062,54.54407869844891,53.56369211756768,-159.4851790537598,309.54,320.59,331.64,267.87,237.25,206.63,2.745987056199492,1.255789506012813,7.509999999999991,4.651666666666671,1,1
9,深信服,300454,2021-05-24,276.36,282.67,285.43,271.03,13184,269.005685420864,273.9158343176857,4.910148896821624,3.375908343227535,3.068481107188179,202.9600000000004,17.94934962554195,14.91919590067006,13.75807105481863,17.44248326485356,279.1186443260259,275.0186541185163,270.7546449513414,263.2020706501006,58.33333333333334,47.91333910412249,74.0472616450723,64.40434141573985,93.33310210373719,270.472,293.3332101719553,247.6107898280446,31.31703131703136,17.51859851211905,65.59667686040682,60.37814422162957,56.40767551891381,3.461559906327107,5.277035471924118,3.395967902628265,5.624498643354642,3.36102725122815,5.958457284950838,0.5638863688919648,5.236966530571744,4.462388440289009,120.4165704012947,122.6066536203524,105.6872037914693,99.14811987020501,237.2462633920971,-101.5149253313721,311.1200000000001,321.3800000000001,331.64,269.45,238.04,206.63,8.348346046226391,2.19361346455497,21.78000000000003,9.606666666666674,1,1
